N,E
3839256683,548447537
3324456764,1657045328,980835
3729250242,2225619653,1522830
480819096,556946206,981196
1680046208,2305771249,1086490
1962297038,1991366115,654846
1810154153,742074035,876748
3450943240,3784689784,1207730
2443123945,1141316851,761892
1250788272,3755277837,1310662
1768121736,1878068704,873886
2158722715,1930354419,1199188
2371045053,502321880,1957331
3733076690,3477956322,979229
120590869,3230157731,1415692
3597426540,3070701185,1530756
3797113641,1909864039,1420805
3484818158,1373022307,1419025
2899033727,2042609251,1412992
3328193833,2451238568,1200333
1053045818,3453005917,1304603
2531504473,1639142435,975825
2811486468,3621236802,1527462
1679740592,3788422665,1415402
3402952270,2682282209,1853928
3447551437,2424363857,764269
2509094294,361078007,1085003
2626318299,1432780436,1306845
517651956,2152699858,1526378
3443582100,3653886669,1198904
3295646885,951179178,985434
2597989590,1778436534,1201141
1977105524,3820646940,1632906
1244931993,338342122,1743426
1407542224,1163426595,1416841
1523527416,3768153338,1092823
3511632843,1281019346,1306143
653074625,2012233102,1199085
1983992126,112645462,1304276
863244242,2175968499,1631186
314315076,3005483805,1310378
1606804929,3484335064,1089195
886027651,690493261,1086029
1257678734,3448786136,1309362
3063289531,13561233,1415489
1193432987,2050708139,1416852
905371630,817696151,1634276
2759833782,2215119402,1200390
1271020499,1348773577,1088023
2310223890,1757950554,1526818
2423029487,336325429,981491
2618403802,3301395776,979466
1093512778,3212935839,978296
1632762081,25336180,872393
2397485206,2913181761,1417473
1994683961,1060945269,1418311
3088247176,1699811356,1640106
1150946545,1646681850,872113
2137847435,3790004099,982639
3394003712,98138108,1528062
801260078,2898654085,1526459
2918424453,1355878170,869749
1233754983,658808890,1307131
3621925396,1940385252,1634638
843004129,2513223657,1632755
235794002,3313548650,1524259
1201695025,3498780205,1415389
1405529493,2889313675,1203128
1488496201,1008695808,1308546
1049739290,3460106055,1523800
1957046621,1664200663,762433
1767974352,3358966241,1314604
3420581024,2862970046,1633845
2674265722,775266519,765930
84862784,2950301952,1088613
1191760212,1453324699,1089119
898673622,1737028240,1415362
1721507272,3798272084,1632998
345528882,1420026866,874866
1370856811,606312062,1090360
2386717790,3249979600,872910
2077766395,351170005,1523058
2931845893,2301415652,1524806
533777778,1851731693,1307797
1312737023,2499247277,977279
208587230,9742105,1305156
874117113,1230999156,1412027
2076359666,1569829894,1634276
2678108805,2748154061,1196685
3665891883,1231567059,1630720
2315256909,2574935292,1089909
544727903,3513061699,763234
3259718410,2962367066,1747908
3444656958,1402166685,1523355
1986923933,2590713261,1527283
3035478653,2084368267,881881
3723090998,1446916165,1091154
1228388767,3024854753,1418911
1348816593,3517028054,649547
1322313170,1167626326,648900
296987939,1005897340,1520319
2972093079,29326946,869521
1125966748,1374135304,2397975
369834955,552362024,1302312
2260747942,1353409582,1413032
2116230719,2443490430,1311652
679098446,727161157,1195908
3126459687,852296057,1418911
1685935043,2806398570,979128
2678634406,3621115414,1524408
2782311980,3356428940,654242
1523432805,489792208,652479
3793637760,3225101402,1529781
1964463464,2384155398,1525221
498029866,1779479849,1087173
154378332,831830342,1520687
1848211138,1490023069,1740011
397161054,3792435284,980179
1741176554,2432434425,1417926
2604681085,1563813430,980195
3478638710,3422408912,758883
262663730,1338750305,1093403
2416152713,2438565359,1418631
1968698352,2886223615,1088783
1336115073,3324755417,871006
3748571578,3197870775,980009
3824984426,3527567685,762111
3492693504,1337029377,763959
3013932055,1505703452,1636741
1647549952,374869247,1195833
1760120272,3251190262,983024
282029666,2914335572,1635501
936479535,691280507,1308227
942033626,3430639154,1093282
1913299277,720405439,1633811
1494280867,3780235405,981670
1846156750,837817655,1089586
3381157996,2836023917,872359
890116874,2525098521,1524634
3496173966,3276233025,977861
1373380933,3663474426,1304074
3747265121,1509622347,1635150
2905919678,2977310575,873098
2216793619,453344375,1197972
3448992274,333849518,1090871
3175991626,1959668290,1308525
2020814250,2883821084,1303851
3465853878,554139502,875725
3416159935,944683512,1416198
409088106,632737939,1086071
2494771110,1170645623,1306172
825868964,2043130183,1526046
2857433330,435722116,650940
2194382063,1267293720,1197265
2316136372,2398086091,982395
2052269465,3520942481,1523616
585058733,1161311329,1090680
2994056306,3753505711,1418987
302368611,2544505826,1201372
2711546266,945831650,1522086
243156044,2692264080,871475
1167232100,723296108,1419885
1504327566,2889837520,1632081
1569750265,1805555162,1528973
2954043353,1646083427,1306457
2421238040,592700562,1199288
2583193215,473376593,1415540
2204020890,1950618499,1855121
2194175733,1934044031,1093685
2582402864,3018895066,1962266
1365528621,744390651,1415159
137645146,2542073669,1532307
2810360885,1721287209,1085487
1990499833,271905976,762444
2532617002,928911266,1629690
1485236551,2689667872,1634471
1062687624,3380288572,1201920
2745741213,268741870,1309718
1038284890,914387125,1298718
2898647055,3588651424,872380
476771724,630360663,1960355
27008818,3082255931,1304223
885419077,2335538207,975120
2778559123,48965118,872183
2896472510,1578385682,1744383
2044811723,2513950237,1203696
1952571257,336821514,870813
579107018,204480616,979134
1873786174,1940938600,1309973
2051212320,2685475602,1854948
1965120456,2203385255,1195123
618608667,427766331,1417621
3211072490,28050907,1198790
2300144866,216944140,1528708
449384440,1809357791,1311804
3720984488,2482152483,763191
945286525,416724080,1089889
1231659825,2797039013,982237
3205008790,599743199,1198614
2966708062,373058443,1199435
997530617,3495975128,1742661
2315833297,1512117956,1519064
3652897203,3537143066,544656
2444336516,2278146116,1198272
1365753403,924389836,1090561
114117181,1004040488,873593
1069071296,3479394067,1193358
2449585867,3275042415,1089562
3448506676,2089636979,1521277
2948162238,30895788,1306341
429848307,2931622440,869627
2022548915,1662218591,1090679
3361048899,586744999,1308698
1668237664,482961252,1627588
1080229121,2137645730,1631387
2952723096,1010332509,1522248
3426308597,1899750027,1634365
2698529510,3209268553,1199682
2244440978,3819853120,1855286
71690967,378069056,1629331
2002957224,1122180811,650487
2930707533,3387203006,1300233
2294751301,3185200203,1090934
2340979114,3525666156,1521228
2229225127,1756863082,873624
3023508384,3826037479,980652
1268534365,1114551882,978233
2108521366,2626135678,870818
607172614,2685388096,1306501
1118123640,1372384633,1307592
3733162953,303169838,1093498
2321118669,3250874126,1636649
2752855174,965947907,1306502
625170683,150579923,983139
718143714,3160330815,1091096
1596076058,3500505902,653609
2688818185,520491591,1414226
865262565,1262276374,1523698
588866801,2254840382,1198735
1851041963,9030580,1743579
3150809255,699220533,1084168
3227492540,318485919,542817
791267296,709282635,1308121
1383211296,3180653757,1085024
3617939011,3260006614,1521423
2145815373,1384424639,1529661
2923022150,2436862509,1304062
136542695,2292741823,1198528
1128860096,2975321910,1088890
3504188350,559157496,1631792
3329282814,3064042363,1090555
2056973278,3747214808,1414690
481271672,1858191693,1637536
1348482125,2827339674,1413068
1213140007,2996880733,1633604
2182912377,1329804693,1418522
3099781916,2539947421,975352
911908616,3081202414,761304
1610861781,3554626635,981937
2350772253,2975962554,1308365
3593608683,3546232383,978207
3316965688,3431978044,1632397
2216090635,2708952476,1526099
2685863252,158792228,1418000
988679844,3740994223,1524318
2012202723,3365812515,1739752
3514389183,2869258939,1310633
2018955402,1703433471,1197173
3736492591,1694269017,1307273
3776446017,3299204317,1742164
1416902647,3783801046,1088095
2542712940,3578407330,1637810
2012208476,3704792759,1315495
1009156995,1631374660,1305414
736259090,2330888799,979243
1492489191,44580227,1746389
2550914051,1271117172,1525022
2474627788,2797781046,1199375
913898543,511170775,1307633
516710390,2212209683,1416002
2411293242,478606026,1638528
1013763724,831970849,1743937
433863205,2241150870,1741379
1710134521,2796249765,1411919
1561515930,307060968,979217
3752386550,815495567,1090005
2916607316,859878446,1311302
3309567512,1202918566,1414097
2332444412,2617485992,873080
2405577359,2922336639,1088922
8997269,16006049,979283
2980505243,580866747,1743678
1647498031,3699452563,761175
1205248083,1670926694,1525738
1188807823,1854408594,1307951
2475319889,944582526,1092280
3205620682,1772610065,1311317
3020855226,1114618428,1525861
590329242,3677028328,1090700
402038945,1632848880,981879
2978137961,2603374518,1414765
3625685151,1821330643,1522771
955687766,1992935796,1738802
2522259159,2666991934,1417892
548808198,1310580169,1196362
2798047573,507603545,1305805
2160933448,1606803084,1088409
2954711525,410275659,871334
3020352845,1106766561,1092643
1877693907,1594270342,1194583
864193486,480483018,1520261
2725487087,755725196,1528061
1337985106,397325810,1413793
3716973097,384148645,1634202
2059642799,1428575493,1745574
2037481824,839260719,1961216
1078488515,1216624728,1416651
2303894919,1304669685,1414621
2598252615,3624884078,1197592
3799664247,3493731347,1193427
2527840833,1369228934,1638277
2498908161,2894792409,1630680
2695702555,3471104048,2069939
1544565344,763167710,1088982
3001897985,1424207872,871019
3497598942,1700020856,1525323
286839556,3647248422,1307575
1121019910,1174041883,872616
995095890,788455221,655574
1065500449,3064459517,1304638
3042393249,2716058512,1198875
1186537169,5891137,1416734
578070553,287541904,651376
3784416479,1208012004,1088442
2814308120,399687904,1198016
243064496,487571346,653582
1775809940,1098486281,1092362
1624220289,3219097200,872277
3112173664,303515414,979975
2850225947,1301842437,868471
1940103881,2816546546,764734
2090322577,2396940463,1199794
681595154,2777003602,1197790
3341083308,549782070,1200823
3647874951,3710904710,1528315
3384103381,3297527086,1309140
3295776059,1445311382,1743286
1396228070,610809498,1200181
2033233208,9040959,869275
395271255,547109943,1306532
1807720145,3617535346,1304054
1341172970,2056975496,1088232
1387155494,519929455,1526880
2262760396,247761940,764809
1441724522,2356240795,1201940
1115482985,2938117368,1525378
978316386,353342468,869782
3288774181,38590667,1744336
1930876905,2397926109,1305566
233526810,3107454792,1419735
2353746809,743501939,1414901
88335504,725115571,1742062
2858210184,3386282302,874002
2795001630,491374951,979588
194382653,3775027687,1418347
2427424543,1707257038,1417224
160538699,1716862709,1851326
1567263055,1309028676,1309485
1119478681,3643701285,1415457
1864904108,898212216,1634800
1777256397,1851115815,977453
1166043957,2625264066,869779
3300477998,3502702490,978770
1910241026,2794838148,1092694
715362504,3287028881,869729
2075122931,1114203883,1416077
2162772240,1767109589,1414970
3428900790,27819445,1308800
1046605953,3606878981,1521277
3258369610,479487034,1522628
716808726,2662809757,1629349
866406504,2883532172,1743608
2609545792,236270176,1309289
2152239900,1976156621,1307828
623286097,3564596422,1086665
3493463446,2782079512,983880
2166923046,2206194876,1412413
401797076,316156583,1417900
1068228722,2905641170,1634618
2915435615,1892904162,1196453
610574109,2600708424,1305911
604411582,1537423733,1203439
3782951689,2515935335,1416915
2824099862,1248280371,656060
690973348,275724997,1522316
336230002,2831230244,1633465
1917809324,2629279684,1418936
3053542533,2023895569,981035
2061963503,2466566121,1525544
561686631,2905502419,1416680
673442356,2042366870,1858952
1949910442,3729504976,1088585
2248536166,42269194,1417412
1743444139,2821166173,1634820
2309898672,1893079222,760940
1546978261,1151558667,1201050
3448433690,517860391,1525733
2050554080,3088205236,1200317
2471603289,2344961187,1413411
3475363263,1691949505,1305825
3478219436,2782706624,1415592
1021390885,166115517,1089214
3041867497,467859300,1092301
2788958208,3379979511,1416371
3837380265,1094691368,1198993
3641909139,970991270,1088759
760790328,2943419995,1308525
929140118,163211531,1198216
2586609565,405796673,762223
1374059448,1950381222,1091300
2923511433,1666041025,1087689
2102599423,3824601326,1305597
1709796718,189652285,1418344
988990376,1274555470,1197750
2806144520,3555019736,1855422
3383300009,1540384338,980755
2265155528,2985421545,1090968
3125363395,44948427,761529
1306867634,2152535883,1525177
2277185972,345556218,1197765
3673924597,826705884,1308407
2607516317,853211831,1415869
1434259211,3380260224,758797
1301278054,3557701644,1744885
3254137230,149607497,869007
1878414491,2024018248,869891
497378192,1650247829,1310213
402383453,2916542062,1305816
3593234233,585368904,1845205
2554236666,275487882,1198347
147703521,3164065567,1417313
1765254152,1441524232,1527659
2004706398,2293782240,1523264
518534743,1538543632,1412734
3502853497,3260386795,870096
2860829005,1076201760,1740753
2606327727,3254986804,978094
3355882475,2068708070,1088248
3068865658,2588607934,1200451
1485224711,1675785788,980250
3681748101,1501881371,1176503
1237376444,166735245,760095
1663362748,1205625562,1421746
1886638591,115396954,1310420
718217264,1824045425,1091353
2538599359,1090774387,1088962
2995794460,1025229954,1417649
3560628274,1399744096,980679
352915208,2290873992,1199456
1462129486,288990963,1088510
391558422,1472777706,1635169
3257529052,1247919916,1638580
110704290,1572492782,1528381
66073102,2529032768,975933
3123162005,801555232,1306214
3014581868,3011193847,764743
906121287,1944775890,1414967
2264230583,3024048280,1305699
1215974339,35122830,1306910
1338806171,537228046,1855924
1918830133,2960965481,980375
29797645,1380276790,1200622
1279513264,2157679485,979665
2810252118,981071697,1522671
2145604651,3710607193,1410711
3714920266,3165694674,1742700
3634048825,765820305,1194274
1849992047,2219994270,1198063
124907283,161069710,1198076
2157272363,2314970899,868602
1911300546,1690379361,871981
2431621668,558053121,1090175
66924502,1001667959,1962197
170919303,1850732574,1632367
3130442629,2571532366,1091587
2746477041,2321012162,1414986
151118366,355984285,1637697
2396771616,2158730537,1199976
337084122,3198631679,1198896
1688584396,2935968238,1192765
1219290851,3437931711,1195934
589943193,165963168,1200674
2223626492,3715447338,764503
2506686135,1496161967,1416770
1599644214,2826884994,1420748
1261920898,2562563212,1092537
1042115953,2939417319,982398
944382768,2891603884,1089283
914381209,3680925216,985884
1762946750,3295745694,980623
3440218886,2530911664,874452
2100891142,240005562,1417004
3388106731,3389084005,1086783
2497921422,1153133206,980695
3434132989,2445759990,1417439
1043106991,73944956,1197261
2931847741,71869780,1630256
2464879210,2014711370,763490
3398294585,1978896536,1743682
1595050191,895696475,1306597
908862167,3320214862,1636855
697391992,1311253703,1098994
3612268842,1180000735,1201047
2318277060,3330419212,1739550
144821247,2474925691,1632772
1339678996,735488110,1091278
3421527412,1112377762,1416172
710972973,2128362100,1090844
3599343641,2872483153,1198651
227381802,1434679231,1311051
1100802482,2051588105,978247
531461043,349374444,1201456
100654064,2157008018,1416324
2462028931,2937043397,982245
3029504897,3739989213,1416872
2996120554,1894578482,654541
608423433,3179805096,1309152
3462006670,1233034654,1199639
3712686214,688359212,1089336
3017209226,3786083551,1306342
3227818120,2486202571,1415025
1289661939,2037732410,1086986
2227873151,1491124235,1084166
2735841374,2595735041,978807
1935918511,1378102568,1744721
2462299201,976068552,869461
827153570,3801729955,651623
299561673,1148334694,982394
211244502,134266947,1746591
2191599350,2030393988,1419943
3650790747,3651869356,1631728
3091044021,2551599268,1089758
3693322009,2977242092,1197473
948168909,379080432,1632273
3720012338,3546037918,1201539
1522968785,388248317,1087595
1165556263,879632097,1636878
2185054640,3631093772,1193622
1659507446,2048039080,1414992
1634609040,1111494313,1084003
2775996775,1569513547,1737902
877953105,546642657,1525072
208126561,712720078,1200669
1649996150,1503016578,978896
63617066,685714782,1085992
1880300986,324686426,874638
3054241763,3447475583,1633892
2554338647,2203228681,1421032
2702246704,3027841278,1419983
1840815280,2173691635,1197230
195187487,1401727906,1309919
1648337974,1628714962,1633466
2401608914,1429779102,1092024
2068166496,1138238145,1634527
2901569493,1085418137,1639567
3765383973,1353716483,1741566
3607974853,2931513779,1196673
130590611,2505445497,1088155
2662423873,3618879101,1845421
2853729008,2657459187,1527620
2102527743,374685501,868410
1556291319,1828176737,1193358
3588381841,1458535179,1310155
3325379725,1605347369,1195371
213331361,3533735288,1741165
2441687290,1191943578,1739342
3408729254,1492967985,1198460
944510938,19508496,760935
1030614114,1243790232,1305490
1542127521,1141821033,981326
864719096,2070728731,981461
1254384217,2176371664,1106762
1657097658,3663521020,1000259
1935220151,128760421,984625
247234320,3748929892,1088177
3608187549,2800613480,1631217
398557986,1783885605,1517802
2547999535,863966013,1523967
592621134,1225471271,1410002
2486778654,1666954027,1199092
501816477,1372467064,1201632
3119149243,1869308206,979959
105855022,1735406727,1306118
58730887,1137213709,869471
3249578676,3195138864,1526492
3243002415,3823429817,876358
3798861588,2988432315,1309522
2770118575,2404381984,1199366
172683368,1690250635,1854306
3417674441,2959829360,655618
736389982,257056382,1200137
400937042,1712073396,1740468
764991370,2898959008,1308407
2165687110,165608260,1090259
226165007,2102378500,652539
230351418,3466991676,873897
3190063739,2153574818,1307503
3035113674,1704812937,1090446
1413082842,1370501729,1306552
1553223510,3479586845,1421999
3287133907,559238781,1089006
2173202062,1033746669,1204820
2928039215,3462015027,1747497
1169034063,361284099,1420251
438188203,2692415049,1416802
1852952668,679084072,868775
330885427,1705174891,980740
1211259044,701820248,762801
235527011,2968569709,1525895
3590041531,2189849243,1630230
1381665870,1920517968,1523262
1047303226,328686574,1309079
623063230,2289968888,1201122
1091121689,2883335074,1196445
3758003720,1055022344,1525276
2247568231,147422258,1418015
1051028585,3520788237,1629697
526568403,945531623,1413341
3090804340,3335682580,1196767
1490930010,1884031297,1309537
2928862220,3059011706,980614
686363986,1947539854,1090263
1660453154,702077916,1852231
2728500627,3494041713,1198335
2029983719,1259214585,1742747
891876641,625804004,1093396
1873655026,2000096836,1197915
517237016,3253066097,1088250
3677054430,832491686,1527393
2305376417,3421873610,1304434
1604571340,1212878998,1637487
2117214409,3626087650,1310665
2389923512,1805506721,1413623
3376682174,3108757124,1524594
2219084090,3463619188,1199859
3457465062,1211416930,1193554
1103550042,1354479742,1194706
3689574641,1368178355,1418222
2172090763,3068315831,1628291
274694437,2557206959,1196047
3624244401,240605833,1306195
1167298992,2775255754,1853936
3715940101,155262847,1630391
1484412386,1795089459,1197430
2026524538,3256891458,763957
3222595542,3498425920,1091488
738109199,1818769025,1531398
975399464,328319232,1635163
1122616409,3559713158,1851788
2699725446,3517689043,1308122
3023172840,1464786294,1739163
327475945,1299201150,1526743
2134977962,966026077,1853355
1283206144,3133805349,1301997
288568453,3623369463,1413000
3157846274,3176887979,1522962
612587789,2305807773,1629200
2229660010,2690571925,436476
3067005910,3140746343,1525544
25105240,542807406,1309261
2963803591,2314744044,1309690
21154964,894980104,1418246
3359641365,1530283178,1417172
2253301099,1194150138,979406
2520191124,32071263,1305548
60700198,852099203,1416127
1113775656,1580613524,1526385
1245422092,1461328639,1413938
2886216394,3769836008,1306955
3428111932,1117088044,1199751
1924720385,720674696,1527135
1864795991,2993752088,1196978
1294152578,2897813637,1743699
3129707533,2244850169,1307849
1648569504,3153078166,1740762
2243251270,66638057,1198102
1099343793,2756648774,1302639
2342915653,3146939893,1528240
3232885314,44055765,1198823
2837999070,1910645198,1856414
3308551687,488513407,1195589
349236765,1628328132,1197849
1590401929,3509802019,981589
3556761241,1616987648,1196291
3742537653,3019757148,1628851
1777138182,103515743,1202418
2810063179,3024223003,1305418
3202157257,904666447,978559
107329607,3152000004,1412060
3133953383,3734206162,980877
3536876715,1754511075,1634371
2367850373,2210166337,1416043
1258594702,1086300885,1528005
1834684591,2337874762,1743684
2281416027,3520412790,1093314
3369649998,3369936406,1311256
648274840,1573293485,1199440
3345760142,3795211448,1197664
558461869,646740944,1093909
3363939073,1497633070,1850632
728456249,3402090441,1299120
2962642318,1683829218,1199685
183977099,6743442,1198317
1444881481,489559416,1195901
1446916464,2547884646,1415294
676743703,379284537,1522091
2308639487,109614824,1742544
3082100222,3422829949,1528764
206895331,2304839981,1633081
244844062,233416438,1197566
1754928364,1829890694,1636993
2598552768,3120185112,1636410
3155385277,1179022479,1416182
2391992745,1031459950,1524307
2886017050,681594604,1088398
985833519,763696708,1306138
3557002431,766759801,1197482
1383182284,2631209986,1738463
1720740648,1652250879,1522773
3244845003,1288700780,977720
1395348912,1358548072,1414112
1931449814,385536656,1199427
603723167,871033090,1414491
951233028,2198860321,979753
669848239,3305057148,1302326
1282702751,2635904593,1522284
506105168,2750589823,1308033
1755281684,1299905704,873423
2117590130,2489145571,1523109
1003200865,142847884,1422325
2472825147,3770958048,1417118
3512397935,480235931,1088920
545075518,1287699574,1307970
2857845204,1874899588,1855249
1764800771,2939773840,974871
2863843593,2474045433,1092697
1981913348,3151255668,1085437
1699948701,256295953,981591
3149228043,1944129295,1745049
2049813353,3058789298,1417262
675292196,3446049236,1417709
615349943,2838620392,1415651
9584684,2761401315,870948
3000389322,160987780,1198811
3360261270,547793522,981357
1768200478,1328956814,1090084
2784298207,1841645583,1745940
159539618,2064857170,1083309
168585300,1923318390,1192621
70808618,2567770216,1198078
1531850534,258667384,1413733
2926202791,532074167,982275
2182835018,1062956015,1196988
1328976391,2932396434,1091072
356402413,862656594,1309228
402692127,3491298012,979948
1295189299,991551313,1197210
343742249,906820877,1085770
2045214391,1989868196,868998
3380431330,2646717783,1305032
3773457607,104502921,1529978
2776856705,3554009387,653835
2865678784,310288877,870316
3352373613,3619819816,1518546
3332468438,1453639248,1198402
795829194,2123986409,1306550
3688551736,3013436164,867703
1112094669,3748595275,982781
2699403569,3388184515,1310323
555532587,904104370,979771
1810797614,2635926899,1414980
3664145274,1716488620,1307867
3380471445,3320930363,871797
1339341293,3136088093,1305037
3815734839,58607486,871411
2718004726,3793594169,1193602
1561152838,3753963262,1090486
3642016532,50631173,1743851
1962922864,1602263125,1089373
1742846743,717799583,1526128
1374372375,3627247371,1089961
1370247183,3830299319,546155
1985545177,3067371358,1307403
270237375,3523443997,1850147
1743390460,122517088,1198003
980105395,2288501528,980498
644986000,3344588621,875595
514210194,2135975683,1521780
1068931796,1282851499,1420478
3269048482,3744233379,759877
1597116394,826962323,1419390
2709008699,3569098316,1086296
3337282071,1120559734,1417887
1263558941,2865161683,760559
2876825807,2923918817,1202904
2294342814,532660959,1196764
2983595135,3243399925,1743419
699438883,2558520137,1086530
1961588814,1194255228,981500
693096879,3638084492,1307895
53027866,1044128871,1534317
292115343,2150734929,1530868
416609212,925552466,1768965
382425079,2597003827,1555836
3220692301,1428147124,1779183
3626126189,1069218735,1530087
3248718849,2598166371,1195525
3422022344,3586783039,1633571
2393743397,3693113847,1856105
3279371835,2303689102,1307340
847686760,734649174,1523838
364738138,491689222,979144
3310027770,2171130356,1203256
184844427,488704210,1528817
3828276131,1840338059,1411718
3301829272,3384409620,1632285
1400110039,629391910,1523005
3710598242,1810302233,1411835
1036658851,580654239,1634782
2856189152,944797208,1307429
2338198762,3759654558,1088997
3563235863,3377818371,1738417
1102642813,2956455817,1304232
93277642,1899796072,1519153
3311316645,1770400949,1197797
3449319200,3776243133,1307621
646169511,2276658023,1088865
158549562,111828562,1961760
2728482024,1998616930,1524888
910302878,1110300393,1526225
454049775,269690129,1631001
301115178,1488730674,1636514
2743146951,2083568144,1304349
945730483,1054843597,981081
1273295356,2453585784,1633565
2244030958,3397943221,1197017
479771575,2112934164,1529592
47122736,1818992235,1412139
163617208,2391884565,1086516
866004918,3171394417,1308961
3625175193,2711081178,978607
3000685482,2918396436,873367
332081232,420118969,1414887
522357883,1574186118,1089666
970520622,1230818068,1306092
2320373928,1978876244,1959746
3493555782,3293739873,983119
2955175098,2965793988,649540
898994276,3807017405,1744107
2280876710,3730160561,1085438
801180252,2337880584,1196448
3632150845,3543976810,1737830
236842432,2773494892,1307386
3553518338,1741720753,1089636
336417078,1525757805,1959938
480557458,2413376306,1198386
1089521506,1116745215,1304007
821626448,3748485383,977798
3041831203,3522292345,874027
3072940523,812668991,978743
2830157868,2986508194,1418707
1029959352,666789835,1855930
1757499250,3514782304,1846003
1676895189,792117344,977854
995895392,2701383505,1085862
2630478997,959838632,436476
1680331781,3802480079,975631
1489772298,2041382450,1307486
453833296,81652163,978552
3655739149,1530137972,763229
607118387,3667851260,1734753
3624325689,259116074,1523793
1287469265,974905003,1633348
2174762946,2863128179,1416533
3523365750,1912411602,1202321
2174540146,2363468869,1528250
1622319993,1148966340,1529752
530043682,2351608783,542530
3496931649,2206016273,1633763
3454682287,2019812011,1199093
2632148637,2060676625,1087226
1059285133,3321448881,1090228
2333451527,2458489907,1852183
3120599121,457221219,1195094
2854621990,831071096,1414004
3771885125,3602562471,1523501
388731849,519328829,1093079
3177522312,2018854583,1091202
1761595000,709413427,1637537
2949289910,2579399907,864989
3830404832,2496510594,1090491
3636922545,1013531086,871735
2645048950,3537415493,1415862
691685448,1352366493,982379
852311960,3115762163,1092736
3211299809,429172651,1304080
2838013069,640149182,1413885
2595565677,24563993,985785
1073779250,1146061509,1197184
2206711933,3532946672,1198954
1365710737,1996011799,1308173
3585786827,2797782726,1195930
3381885302,1720588817,1197785
3664960583,2181892664,1301539
3454559518,3572634678,1415380
3539080869,2233939433,1525671
1024261986,629709786,1310818
1913682952,2554653950,1525024
79307478,271017296,1194129
1178032116,1673665923,1525587
3565558375,3385110552,1525861
3585530614,3198138093,1519794
1482194540,1229111027,1413047
2551880461,3312650086,979944
3327629582,792428504,653990
1378196518,1318351951,981630
1090183864,1980914385,1417052
2425084709,1102888220,1634177
1922169885,1671661198,1305971
1274242393,3330335420,1202715
2825122740,487784331,1191301
3495492425,714409579,1529936
3356402257,1196324431,1194158
3092014972,1175788983,1856370
2253314293,3257196252,874540
2976062342,3670619528,980247
1925371403,3360347258,873767
2524766457,3333717657,1859130
1546574582,2383614425,1526515
3516098785,1567066589,1199044
3249058509,314876888,983992
2048089923,169040559,1748778
1417295285,700723842,1733704
2658434105,3736569769,1525261
299357688,2617800232,1310005
297157872,3531844577,1421594
3230276037,2758613528,978834
1662275415,2707060834,1961898
3156483671,770780087,1961559
847630237,2907109485,1304636
3357790959,1133274619,1632370
3474424432,2976123449,1525990
660036307,2588795084,1416322
3609846024,202891386,1633923
2626187464,2119460844,1527034
1198021330,371839402,979846
1454138923,1155460111,1196265
2824599888,388081949,982302
3108308078,3087233773,1308338
2724130124,1895894557,1308609
2080597308,1809590083,1306328
3364077363,2276574673,1418155
246391418,856156108,1852818
359447615,1417795271,1308747
1358977694,2600006595,1084826
3386855748,2673449867,1636043
1939372450,3652066528,1088292
303205582,2191827473,1306219
2887189138,1832323718,1522166
3084006736,2620147580,1200131
809436110,2868344074,1305584
3302913255,2250049911,1197052
3553729891,3362529975,1848704
455414087,2914969408,1201778
131325935,361740508,1308800
3347986128,2805452577,1525905
842595398,695077944,1088834
3751308967,2123383983,1967557
2775227413,510739553,1519626
1608544418,2316079927,1419443
945128235,3690359278,1303584
1233224552,1266280666,1306659
3012074998,2150351148,1309186
2155849717,3653126079,1740189
2929416734,531002958,1522463
1965378950,3375048413,1309828
1124593762,1554946262,1519018
1315216196,2843801404,872668
3717614338,2454243354,1633192
970783043,3503990869,979969
2390273149,2075109578,1964948
3689882839,4015093,1634242
830813854,2052816027,1198973
1560751494,363565876,1305088
3124214840,370647010,979527
1061604188,2205082947,767308
3781320275,1012395837,869310
2664597888,1121240296,763080
3833176999,683873472,763033
2963843968,2391886099,1088904
1563296736,834271819,1526698
538654059,2710452194,759920
3546939445,3716644492,1417780
1134161494,1575075979,1310990
497670900,2107412888,1091725
1940457447,1086546586,1197141
2879327528,2162945293,1307814
2969279213,2170023699,1531674
79155505,2006109149,1418353
1109542670,2370602576,1088919
379741246,2559481696,1747109
3468676730,647859402,980170
1357567463,2752639377,1526068
2809656084,709000082,1306228
3535072319,480579472,1089439
1630455521,3161912998,763602
2778706187,3709513566,1092424
1543338315,2886667260,1309290
2902058744,2568305817,762913
3320072541,781923837,1196494
2177354511,3113085572,1089395
1078614693,1580935423,1421135
1183654063,2047328612,1739406
2055349713,795981513,1521512
3433067617,648832099,979392
1926019108,3459861287,1090297
241433477,2787378610,1750416
1995113881,3448851255,1305727
1968360766,502825899,1415392
3437744910,3357507834,760649
1473827161,3157634654,1526265
1762245320,734144433,1083589
1008644676,598750378,1308139
3456065110,3482334194,979947
1068456499,814544593,1742209
3314036787,2893629810,1304581
1888559843,1148850165,1956466
2543908164,3316673636,1525531
962525299,1417389035,1087715
3237575965,860269488,1089121
1006767108,2150455361,1412134
513805553,583202418,1415361
349953834,109057339,1630098
2619354704,335202521,866662
2890648310,2549057524,870071
80892212,2634995857,1742968
1057813841,980963804,1198559
499225,3590576605,1739411
450281311,626519431,1633478
2243325037,1042070159,1310231
1993788727,2437173589,1526057
2629563912,40724751,1522372
2199103086,2551310385,763330
