N,E
3733280207,1599924857
2770812674,2327019156,1415306
3666209246,1981855003,1850837
2820676313,608259488,1638020
2843726267,868322571,982420
2399269795,412806398,1416144
1984554646,902976770,1418171
2015995190,3091385125,2068046
489344462,1871768603,871864
3517046549,3716510157,1849366
3268659785,3700022487,1196633
1564517315,2180730007,1528021
3338691882,2833254614,1637742
3695217605,2595756161,2070215
2578198045,3048791722,1312110
1827517843,1005814599,1198433
1919576298,2898617796,1526902
2902460030,2378541666,1523235
1329553661,1969346069,1305570
1005404590,1968100058,1417808
2498777976,1327668286,1198912
2930399687,72198900,1308864
1880170161,285625124,1522257
1103524095,2599180664,866631
2637183945,776553335,976758
705142832,373810936,1632766
1402458844,398518012,1958462
1652967727,3550580317,1089467
38582344,3533927399,1091088
2263821788,2578701725,1744097
1967687004,2889274279,2071966
1263348402,642337803,1412478
2613460570,731034674,1416594
24084974,2574016666,1417792
2750609112,3184083480,1308115
1206704697,241464511,1631949
3728180359,3484605012,1198203
2730122932,1250985387,1196558
2916782100,1924980588,1192316
2857133603,705885988,1629083
2791153649,259345512,869192
2617254832,425947186,1738409
1473465918,2512323769,1858917
2657433167,2792787937,1856749
523466920,3542276991,1418055
2926080680,1032582562,763638
1801756654,2480176312,1088654
907576644,2586459463,1419284
616952767,2793617617,980867
2390627413,3662861861,870230
2435396524,1130010889,1192835
2923441624,1086553875,1415440
1771189731,30364394,1087564
3043986224,2770309765,1417035
2883661855,3654480308,1197806
1170009970,916195683,1855401
1341984720,1039278466,1630456
1571778123,598788135,1308558
1911518297,703965515,1201532
3606666625,1011165849,1310291
2897116354,2437956143,873473
594522246,3691763129,1418839
1113576489,33903918,1093441
2157837051,388735526,1313832
2036448023,3208467368,1527352
594235989,687209329,763420
2235697960,1955695629,1744737
823438744,326987256,1414783
3340787868,762528680,1634372
368315704,2317093134,1632888
1046642999,1643946402,1531854
529647036,807950046,1308522
2527636667,2703819087,1310547
2749475681,2818866174,1311972
649214607,2985384462,1198915
947500634,2009706972,1418612
3012815648,1981593686,1636121
900854526,468574091,1746062
890329697,970151502,1312671
1634522370,297772958,1415419
2580183088,1604981045,766175
948943901,83207916,871278
1018411038,3058651384,1524910
548478939,2920051691,1199175
2912724496,1080877320,1088894
1724050872,798914493,1414595
1898106301,2894277924,977546
3419190758,442662152,1413621
1324162388,1560973086,1423703
1122904744,1912742269,980555
2491949562,480523498,1625915
1956841840,2283724562,1199895
689352646,549905801,1417440
2143529601,1918064707,1851478
3208778594,2922332593,1419048
1868047612,247615837,1858315
534818937,3090751900,1528255
3036363285,1310001179,1851576
1280262371,2197427391,1421200
3661703720,708741597,871859
264390627,1324647065,1743397
1208831410,2859241453,873458
2495961259,1793977898,1416414
3156515014,988915715,1089788
2271655807,975412249,1305539
1279366215,3360917022,1744036
1494287490,961982302,1745858
2881482420,390617349,1744157
1622091604,1423174711,1857014
1552631413,2420534496,1418223
1198364434,1779488864,1202644
1659538127,2086175483,1533088
3676973679,2970178227,651366
1293661610,1927106442,1961627
3153146631,3618405753,1742506
3580422011,2912649638,1745205
540164642,3589492314,1194937
791048855,1551528354,1528327
1323137660,2698499356,981064
904661434,3360606892,1304650
2430976066,2476353382,1634668
1699407391,40256405,1085771
3276982390,2298429769,1199534
2112738005,811163271,1633718
3556627842,2173176569,654447
2127191339,2331679515,1307709
213751698,3689490059,1854159
1479662316,555476243,982862
3509686272,99097116,1197905
2136040960,805335060,1418588
124678979,1495563038,982331
3687045882,2811428009,763154
2324939302,2346595651,1414076
477648454,828025103,1414414
1292407134,3360661031,1748817
3610301231,1697488136,1090755
2237845534,197342883,978865
3196091345,597852662,1631028
1517544476,1108509912,869813
2161841402,2760793003,1747385
509406132,1463177187,1419039
737022964,2358241881,1303869
2988313894,2775989285,1195657
213288562,3389787111,1419823
3344094581,1746793272,1310115
514196451,3293972296,1743014
2275715364,1747058826,982729
1991270347,3614297528,981151
973997018,1310573790,1198870
3110792393,3387749846,1521488
2032934079,1480089764,1522695
2404684182,1896505409,1521012
2387133565,2106925500,1636708
3389130151,2019520726,1525136
2116869986,2311183056,984518
477130501,2635976513,1092279
1928539753,1527157533,1758065
363630975,2459911245,654033
1971361013,1016609143,983146
657008560,1597493787,874640
1004743442,1007382186,1087474
1918153679,2393059002,1204323
2475749830,3646701694,982801
3359960762,3436852277,1088029
589378371,3647340428,2073342
418400833,215090711,1197195
1576066354,458646686,544014
3540906631,2447745359,982970
3362434360,3283268888,1630554
2209408154,266309736,1195596
732081373,3619801232,982145
3486926741,900191584,1635430
968745066,3323811729,1631283
991469121,262618522,1523092
2799674618,888314660,1637762
2299415120,960404056,652180
1199403815,2945835382,1310673
2806805951,3538041289,1738789
2027488187,1805954448,1416256
2021959860,3466020282,1307024
1247685408,920171814,980158
1082494231,113499268,654564
1990435908,1392856702,1089782
1650759343,3593689203,1856479
1584772941,210651461,871233
996733543,356479933,1201065
2464552181,208460380,978992
58329062,3659119782,1306346
3089958358,1474670387,1849804
3010712416,3058538446,1630419
3180250785,2831523811,984322
742544990,752307640,1522168
1642009544,845797491,1088640
3526329049,2593613060,1416429
2796567634,2545040600,1199399
2759437455,178109402,1417714
1830073979,418303460,980846
514973531,1967058064,1414925
2929437377,1893462939,1522086
2713616324,1847402588,1419326
447880673,2839406791,1632388
29052418,2510235891,1198950
1077267513,551825078,874667
607798945,2114252195,1416907
3614511509,2379937122,1526024
618052210,2667197933,1850704
2089777796,2995040852,1526399
590850297,1662529261,874284
1773166988,2345583107,1091916
3558693488,2572046766,1528559
3604852619,2702339838,1413100
1583352353,2056377048,1741439
1352648817,1478238102,759540
3354685814,1788341963,1088049
1703076785,1701486671,1738458
3395837128,2020466372,2076097
1520840558,677725945,1852699
3665146683,3209144083,1089578
578597092,2506920179,2070198
2706487077,2845041498,1414987
1229407098,3346882268,1634430
1463511724,3131699849,1194886
2929114306,2313762267,1305206
2586028988,342945594,1525089
675222967,1217349987,762739
1529158985,969990556,1199929
24573180,3302733289,1308542
170946410,1402921900,1739270
1925276550,1152799664,1738855
1466870367,3588219801,1856058
2291108807,3715827595,1202161
1716506927,1281867800,1415332
366448496,541642470,1311187
1811776603,2311489094,873804
2266940143,1143796184,1086066
93293665,3264113701,1529671
1554123337,1447743045,1090295
586138011,3290446371,1636055
3298448142,1851268880,542216
2451101723,2017019986,977950
2969556314,1959643324,1853228
558884025,1416726412,1197533
3601602412,1355708781,1420728
984669336,687744873,1197520
1332283520,1903301465,1850994
3690450254,1230587691,1631854
589738957,216584372,1525972
1401640410,2177012593,1421529
350177655,73071127,1744778
1255410695,3078771853,1417718
2091363417,2586510493,1418419
2858152022,3080385786,1416842
187650233,1647200340,1307153
3364612418,1503971728,1631327
3662246529,781370355,1200653
3262125588,1513639189,1088731
283642445,611657607,1632119
2898750725,1090199405,1307223
694714064,2808384932,1089486
2610244513,2774233578,1850313
2144406006,1095709681,1636337
2681202544,682245746,1308557
814322078,622947504,1199117
1191472435,3672129237,1090726
39587351,2510805583,1741839
1951469215,1173938427,981483
912195685,1112927477,1963128
855085461,1469444450,871497
2918043910,1676184389,1418059
1813068472,633966821,1303930
1186760524,2140918762,543016
855364435,1222488424,1194539
210732459,3088362547,1850016
229028154,2650998288,1093713
2509714076,3203384434,1201381
546177549,3181118743,1739540
551217843,1274754748,1088523
2233446415,3296981411,1637876
2250444866,1956497914,1524548
2328553843,418142958,1637434
2023466283,1644635260,1635050
365028415,978274256,1963332
3304237779,52985982,1200480
1998879024,1636986099,1308785
32140494,3392843630,1090402
2482541916,2184032091,1415980
1149099009,443484154,868830
50588113,1084253417,1853357
4269342,1076230822,1747169
1963382140,1523264301,1196021
395039826,1011315910,1846927
981278944,2192842837,979217
1972561532,558478861,1528201
1233304312,220350261,979766
3609402680,158374651,1417144
2825993948,2427812855,875525
39079168,840864882,1306234
51316205,3042173805,981213
1842390933,887025662,1526079
741103454,492634510,1520977
65522107,2505429727,1628934
2569650507,1043980213,1199766
2233727166,1381818250,981667
17918839,1359128876,1856529
3571935345,1160322455,1417190
914537152,403143603,1087155
2646678026,12445979,871604
1383358114,1788528023,1741899
1211732298,482707685,1525948
2409653298,582051907,1421967
1416029619,2061799420,1967386
273032310,2616227294,547297
3368504890,998435212,1747529
2637379313,2888734412,758356
1231090345,3518946479,1856146
2728466466,219276581,1516892
3217685603,420378288,1845901
292260051,3302294627,1416788
3631744653,2945855812,1743413
2377430091,1270618599,976249
3683062136,3710254549,981280
1902030993,2922508846,1419132
3363323617,2706870365,871753
2805872443,3538975845,1306274
1438500200,1188182708,1090182
393559880,3470876706,1744471
256122132,2849574122,1308305
951223132,864928281,2069415
2774161604,2566553660,1310489
572425690,1399856208,1418608
968551989,3195170761,1522256
215147806,3639854866,1419289
459086433,1452843743,1528178
1207589311,174129425,1084573
3154672481,3535870638,1414127
2602713369,3557178113,1520498
2295382996,3292386287,1524319
344036277,146168336,1635534
964605747,2393844427,1416587
2848542774,2976779184,764081
3499177757,2380240475,1530547
2648561195,1230895924,1526766
3386257231,1473879379,981344
202514860,3193642179,1742718
3334801999,3567520743,1635106
2563433606,3616998351,1742920
2960123815,789201140,1093972
2152496657,906291091,1198340
1231806961,266837329,1629330
3124287712,1499415494,1745590
1803450681,2544647688,1636127
716458925,3229399293,1851249
3452674444,772634520,981281
3061459082,3035779375,1527189
370848389,657375766,1093324
2986357992,500634008,1312180
1723814037,2836788605,1745008
506458053,2809974580,1200954
2522153183,3314934668,986323
3407499426,2632105834,1415605
2423193576,3341284934,1964692
3404957365,2528725189,978768
2010530655,204235891,1089991
3179729682,411448342,1306936
2616650033,2207675315,1201374
156145715,2279544902,1528786
1319305674,2823687344,1305965
1548964197,1937295501,1416774
2928789216,227018219,1201950
2308469130,2847767757,1633447
3323389922,3057432764,1418112
2622924767,654315731,1196797
3245285851,1795544759,1636150
2297388374,1930828493,1632902
771099259,3729412491,1201928
456572767,1387876212,1091233
1114431476,1098626395,1743725
2872176399,1484336539,1523578
1745109646,91457625,873090
63168190,1268841029,871544
3601338902,3397714355,1742880
1631997573,552241927,1307275
718376075,1342868045,1741315
3439933589,3186125268,870124
1252647546,2874769711,1410506
1041280873,3450732657,1846700
292754561,3180103012,1305605
3551581098,3102300606,761380
3016182760,2670537920,1088505
1236281887,3507351667,982313
688181562,2667028748,1090540
3107760244,3508384597,874344
764670992,3728588070,2283042
1809871373,1184968883,1305563
2542280404,997517761,977914
2710678381,1073130254,1637763
3569926464,1464966543,1526284
894649008,3670706019,1413546
2733877272,2516776570,1101774
1395542184,1226582237,772413
2050223673,915604315,1419423
977478325,1991547606,1852509
93541743,3492244355,1199907
2845836494,103075087,976044
2296373939,3694818745,1090177
1623007147,6609378,1631686
2894854705,2266070057,1306856
1911204877,3413903705,1636336
2310832420,531327358,2066947
878392052,721504057,1742207
1742748951,1363087533,1311961
14441529,860232800,1200973
364364718,2707311666,1743876
1593733309,16904831,1524779
1524437219,2875491105,978105
149228893,2586261845,2000052
824926075,1594186534,1221660
3266151805,3664332070,1419720
1229463390,2547725876,2181805
1789038563,1975418530,1201290
1660927708,2953594838,1417362
3527412289,3390117041,977034
3224768263,2801207097,1307783
1808928223,2449081633,1633713
3390425686,1721246184,1090053
2004478266,1535133701,1743161
143851347,764756553,1306823
1493960874,178568122,1193952
1917577481,1169167340,1414174
908318961,2739884172,872980
1464349140,2304785391,1961961
2003009224,1465368348,1199442
1005673131,1228439225,1309381
3479301663,1863457893,978334
1101481961,748251479,1634028
333911880,626759217,765498
2933332727,1676188454,1415833
3497914462,2150683957,1412804
708731173,2680935402,1306684
1336451356,55806584,1307007
523984208,3726255435,1412079
2733571699,721990055,1527036
2295878812,220714267,872936
1742856128,727864990,1203672
1080428160,2972563165,1091553
1415820382,56580696,765447
515989018,2855837684,981020
1383789893,3193483313,1309492
3530805875,3276840569,1635313
1587075550,428951095,1090996
1100506153,102845912,870520
1081853428,1275319117,1307559
2148917242,454758772,1308680
2402806866,370658567,1627699
590454512,282028625,1737109
528526227,1298512530,763992
1461806171,3174765724,1521592
369799311,501205120,1304520
1564284557,1451364562,1199552
194619121,3500589119,1630638
473625030,3533587533,762540
649375145,2184101712,1632031
1065432353,739240751,1524704
1776584648,179973055,1413772
2915641780,2672601651,1309909
2520161523,1512746681,1198437
2820435421,2775870173,1419451
759454327,450125531,1857546
398049347,2973206312,873029
2784763865,3675772176,1629501
1678938558,2366776307,1631201
949758400,3148724293,1304779
3165114534,826062664,975813
635747344,1154002857,1087202
859519126,2855068042,1966869
2106551597,2745102555,1525171
436393416,1738204648,1205603
235960219,3246151464,1094552
1655061586,2283822662,1305990
361612859,1944879,1523905
2011675139,3626553694,1312843
1381990997,3137062084,1421316
2085321751,420661729,1308600
3601176824,3036199738,986551
363498604,1561505729,1089076
213244659,1737775196,1307473
579494636,1410847977,981557
572144222,2318458333,1415499
2848063258,3628954174,1964147
159303069,3355496285,981423
830597131,548145993,1744767
1317237948,886483682,1522436
171246513,3231946934,1856767
2504774590,916537076,1965678
218475248,3281401907,1315679
1745284058,1267133832,1311013
1218778395,2270083590,869126
3096702398,115694071,1747034
3115233766,3128051041,979554
2494003195,3700560090,872527
514633589,1416795302,1195434
1684613459,2947919107,1415908
142988210,801627221,1304685
2475075163,3155946895,1527450
1410725182,1881113835,1521439
2526035872,391281947,1744071
2530745569,1853937453,1635522
2348615332,2070355683,1855876
2576515025,175862374,989320
1999406789,1420522527,1996261
939800615,1403524225,764063
1619176378,3234071818,984834
1528557022,2940114842,873473
40549548,182901576,1197536
1447888700,282464500,1416736
833342382,2781931470,1634989
1922866451,287376779,1528510
1413664462,529481927,1307898
2913997062,3026967292,1199534
3567656603,3441645969,1745084
1932635690,2083273659,1305463
3549044627,363844462,1854658
304367928,1236768360,1848659
3723663525,3070445588,1088549
2378536144,3469893218,1742043
643929608,2126169060,1744618
2325701562,3146355901,1088247
443828847,1764915264,1201221
655526124,1133071583,1847392
3669328595,1322156381,1416704
2160331086,1707402472,1199205
484121049,3409416101,1529434
1867145831,2784305983,1198797
978067322,2512350304,2065703
182310522,3481822936,1416443
2629873305,455404487,1199681
3728025397,1128804146,1088544
1101307969,2524536818,982541
2482420319,3250041816,1525236
197766467,1518738476,2178980
2590534742,2073693231,1422911
1994690244,963088209,1201117
1398783787,3235130165,1309664
1420451780,2695173909,1749197
461217775,2831072505,1415582
3720238370,306197020,2073945
1956237057,3593835015,1088849
3432165799,1748210790,1743192
443266249,1897769088,1634512
3556996038,3718865973,1635964
3527907401,2695832537,1634368
2144170806,56346145,1416450
3231883678,2008454420,1417387
314956757,285227754,1527318
3005061238,996718759,987169
1449566892,960072358,1635430
348582199,2697494278,762607
1743699652,3638187916,1750290
1739535807,1624112640,1527719
1716039934,974709003,1196375
922300975,323570233,1636933
2507729554,1844471276,1089646
2002803841,1884275402,1741978
1777880088,3162868833,1418721
1989234137,2411649232,1202244
1282022675,1047216448,1416499
1134327205,2058350891,1522204
2003087039,36271980,1197111
1541504622,3708287699,1963318
2781474253,134051440,1089216
2805817650,2258149100,1416108
1165725056,1175863151,759863
2960330665,2986793212,1636801
3025368520,1976128784,1521754
1731214709,1909786670,1525708
3185020874,1365265890,1521278
3345349346,1618005776,1523562
59536311,3535222592,1311531
685302571,101769463,981912
581456682,1455538115,1639210
44070899,3393724258,1306891
2064587506,3565344482,1852047
3579716682,3478671982,867592
3286610568,3135241886,869807
1126420647,751033122,1197224
520620096,1349829318,1634260
1132092366,831551454,1853413
3637487443,531120736,1634650
899946880,3007872254,1413888
3680137972,3281450877,1414477
1743036205,2861942779,1198269
2410403563,1006846018,1850225
883003887,2105408807,1526257
257626852,3685999570,1743408
1366264143,3040576852,1528565
1237287052,2223706519,1199359
1135975540,975616338,1201717
1838817943,1582184781,1638853
1619728250,3206871302,1635304
3361073730,2909967207,1632761
3248936764,1281295508,1205143
1980910317,2230040724,1852353
516730754,248831926,1741097
835977823,1071632539,1309636
275953878,331090308,1528953
84700850,277609117,1525703
1274632003,1806552405,874174
2804745658,912417399,1958566
614728437,2756286914,1529579
1363466441,1270157989,1750345
968706771,550901279,1089186
3577358794,1023536374,1200418
1455135078,3082114958,1743148
2500861746,796388881,1526359
1150211532,1518050136,1198967
2726225441,226670424,1308590
2695056081,1417967414,1529182
2096673603,3515841914,1524281
3417112082,3230894363,1309903
251459507,1887237647,1853053
244443969,1263791766,1308833
2042594508,3559773232,1196681
981761379,2268266661,1309359
2563864528,3525951994,2063942
1694848430,3729657509,980426
1348747502,2040876590,1093492
2492683030,2828969250,1634673
2591124334,516188737,1527625
1187890448,2962200239,1527322
594902838,1549588651,1307474
1929847650,3195097301,1201435
1956866950,624621716,1088185
1793033258,171077681,875428
995843956,1190753646,1200839
139481269,2259654694,984059
470872189,108938662,1309062
3509916308,2278982573,975974
814830952,1792658582,1305073
2577781846,558001255,1417469
2366044175,167684129,1632251
2766215117,2383906762,1303988
2671859781,2091730682,1742063
3707629488,3730520072,1412515
280846145,871306416,1197597
935444881,874338946,1198822
1329234249,2116098569,1522657
1670562358,2043074806,1310018
1601775563,3341177329,1526861
937029125,1591438665,1526156
2745252365,1993194964,1088233
187618197,2718111092,1521740
54179540,1783847529,1523345
3307722173,2093372825,1417574
1722925683,1648972822,983057
2793031428,2923772467,1416221
1387547508,3051365482,1086925
1028261881,512137412,1307886
1435570749,457181670,1531174
876716019,3601061748,1629945
3562568499,322914622,1307025
652391426,2676289840,1410355
1185105371,918907763,1633608
2074710469,1554378667,1417425
2524684463,3319056142,1965226
1660320851,95059051,1523078
2761639660,1565354384,1199347
2160127591,1483726789,1416114
3663100702,1550144164,1954962
2436510230,698945643,764846
287092182,3418534357,1090054
3261190491,3308764835,869400
2864730583,2506938570,1311991
1681232486,3609659527,1415258
3167840812,1925225410,1525929
705965710,3564466128,868198
12487572,2547195073,1521336
1778460381,2979083956,654731
909621125,948638530,2070716
1894706075,1452250375,1419280
2908973705,3004587049,1741091
954545696,2556554385,870631
1306678603,1229237890,1089156
347726358,1965940896,1087103
2167642210,2656615386,1306480
3150330872,2403278241,1748338
3660956419,686637379,1853592
2948222953,1959799257,1309574
2496814642,2391779900,1313018
1787172257,3505764646,1748818
1365335312,3033925043,1303214
1860492811,1838241314,1196740
2214945981,2379991865,1630244
2053507782,617760061,1088856
3174368950,229109423,1195453
3021471605,1758977147,1523689
3467365607,524989538,1307933
1868056442,587766055,1306197
317049719,3366546348,1090486
2213694647,1642041253,1310524
830834760,2627245498,1198527
3334666134,1622530829,1418400
1696761303,3151550140,1412791
1265026322,3329565702,1413625
2461578970,2326073001,1415347
81334305,2262622189,1633531
497955835,857681697,869345
2615391935,1079423305,980068
2901638207,2279587502,1636988
1074051630,3620891774,1194806
849639257,68880592,1194140
1378402899,763448680,1523114
2624089766,2063687279,872156
3331972585,3337094117,982504
816024831,2038116746,1093098
1606487212,2251416807,2083227
1644003781,2673678043,1536217
1074748589,1464482782,1084917
231752541,2434831763,764268
2849866395,870589047,1305788
1212317794,553662807,2073985
1810463598,1348725076,1093086
2849307377,1259495277,1310806
745357925,3455328468,1635981
523298366,631846490,874421
400493799,3174759923,1853080
3415373776,3302403115,1308570
1081346957,3351501197,873835
3003800544,2682959643,1747123
1985578875,3411434687,763819
1954772369,2676514418,1957489
1349863481,45824943,1742344
2549619336,1055446386,979043
3609466264,2648213048,1088154
1375676770,1936010776,1742563
1267088507,2517726954,1412524
3607808558,2156029963,1416645
628097307,2940010404,1196148
2762444813,664260326,1957913
3269755826,2512177875,1203496
1733084460,838858799,764270
3258747947,672172748,1415513
2969672138,1909206419,1086098
2142150099,1145670181,1090444
837311303,2871047625,436667
740552595,2881130668,1526143
3560255214,1713547531,1739633
1144137141,2927728543,1525475
1610577222,3666902965,1088804
2462490667,757635186,1744479
1166635740,936489683,1305949
752088625,1024297120,1741751
3103069938,186343606,873153
2303878818,377784614,1632186
920333209,3668199268,1308410
2591670951,360619250,1410489
915109955,3310977637,1201526
1031457736,2537178108,1087214
444338347,598862604,985642
1407553975,915852586,1740848
3380975741,2909052104,1527650
2747561673,3693554694,977654
3243314625,166294596,1312442
3656484195,3564059232,1855918
993141719,1676892148,1634351
2874140554,2589336284,1523852
1271005351,1046350020,1850609
1424058537,1826186811,1525348
3523077953,2492735074,1635433
753110472,567102420,1962347
2515978270,3122976515,1525232
2726157316,152541009,1418203
3410150732,2037412550,1088142
1289202268,2085716609,1306814
348789364,2181125729,1414226
244443021,1574382972,871715
491151147,729376608,545127
472262194,3618671834,1851032
2831609548,2584059388,1854423
140320063,969684006,1306894
1593568282,3313882223,1523323
1865715611,728334629,1637649
656588519,271644958,978320
1543849969,1150078131,1525492
759653995,2143039833,1313279
397322559,20876023,981906
632901855,2740563375,1964816
355912933,1203838030,1309750
688727166,730902163,1738554
1506679672,3644781899,1303949
977935301,1324448298,1197103
528819080,2783879237,1850759
415395571,1037917438,1527652
1696676974,176671538,1305453
508930845,1925291865,1086473
57631258,2759989598,1416998
1355901420,910325207,1525209
1178390537,2724472389,1413562
113488720,3239574252,1307714
918730031,103981647,1307381
1026541482,2776662290,980978
1922370716,1528991870,1199432
412591936,2087712123,1631750
2735797865,713711056,1633159
2288685221,2436827538,871334
3330548227,1771580729,983340
2132774701,1719085138,1523076
2478872028,1198968139,1852271
199999383,606180812,1305125
343584965,432029160,1092106
2254051499,2272090168,1200259
3573537456,1735145779,1636964
2391192209,1193943708,1643153
1318059648,2835114386,1632047
2527688652,3092104084,1306370
122690704,1732026253,1202010
1007806126,3203838725,651514
2904992663,2009742870,1745002
1373846880,889474266,1200521
1060880607,1184699727,1198397
1591200923,3189400774,983299
1186364584,2440824301,1307251
900448842,736015747,1846829
3692980490,215888228,1632584
397083179,2126098731,1744669
611377548,1246534648,1525909
514503873,3471991025,1415864
3266090343,173729874,1201355
2320435355,3695656500,1088842
1121893289,3287894384,1639103
3536556981,1025952502,1745968
3325762879,2894677854,979906
3128180554,1887216650,1419390
3162170274,1011825041,1307601
2650097710,1756169005,1307510
2756585301,2939477611,2070829
1120756562,895212931,1418242
1608315036,2064389859,758348
1395994979,3590344542,542802
3253507573,2686809972,1197443
1017498396,3629910020,871876
2506958245,2279633323,1638564
3425466354,701430681,1305494
416079349,1606840511,1742770
943576480,3682633284,1527533
3698400090,155397840,1417890
222744497,354266151,1526423
1957247673,3188044894,1196149
2515657271,2101531734,1086587
3050690823,1099749312,1312499
961956936,3521175165,1304839
624549965,693657082,978678
1884924057,1688524930,1192559
379682021,3312345823,1524795
1785161247,3153691737,1307291
2387149584,3380985815,1414063
3297736707,2510244254,2067350
2594993047,1988325640,1526815
725602089,1870309542,1413674
1671744442,2139319307,1849594
2179963208,1569134770,1628923
1249399420,2891184842,1199129
2457583060,2590776279,1853388
1836803570,2002172494,1198802
679773579,1717760072,760402
3279197559,3282189562,1527626
3553972166,1557027113,1963174
493890857,1899268898,1524962
1117804665,3321282353,1201322
1056113333,1899990623,1629347
1331859926,1562413524,868927
1121698399,1082481109,1746419
3156900457,2044360738,763079
1163056495,584846228,983099
1448884984,3207082749,1092310
1707714807,3132296896,1420897
368288977,3071928888,1526272
3485563390,822002853,1741259
903460264,2838932379,1633108
4269921,1769911724,1740782
885970779,367325180,1418301
1150798485,3222684748,760008
265893145,885041380,1414634
2770486497,2905902042,1307644
3125202003,1489500641,1855699
3637588548,3410516903,1199877
593197383,1431854961,1313625
2367053700,750838982,1640175
1388710453,2090294229,1855613
833361647,3086592149,1417596
3123374451,323669060,1309603
3733099490,3382337432,1527510
2739932966,3598089750,1524341
373977328,3415363594,1737625
58538922,3272381676,1412477
341091466,3185817890,1303824
1403436774,2820030290,1412821
1404463028,1549798882,980693
2775086254,1299034425,1852917
1795638004,822130538,1635947
702781385,2844798607,1851258
609143867,3289767279,1747140
1345648036,595452208,1307766
1747335654,3653241033,976036
548674937,1446519764,1642579
2914076342,958602944,871807
3728943845,3105868240,1634645
564124551,2761243372,1418035
852972026,840550896,1761116
2200569105,1508090286,1550871
3180867025,2994763513,998486
2503820107,3469213334,885481
2739599864,3531399560,883321
2051455790,1312566696,1441174
3189116241,1872696283,1989746
2403048674,3338420453,2102230
2238300,1181516526,1439586
456469132,1185609354,1992163
1635579229,3573002226,1217437
2367801142,1125135598,1653001
3540458145,875572210,1208327
36695651,892179606,1437077
715877090,3126492212,1101979
3219528900,2131858965,1768307
1784426500,3299274272,1658458
1672631423,3239977419,1768702
659173301,2611557631,884584
3427692108,52708382,2105276
2846175769,3503125997,1437152
1862796803,3085468679,1438021
1431655212,633592059,996367
1771282532,901378435,1661376
3081440386,3426246179,1549794
2189196368,1909368525,1653555
1768992564,1458781257,1224692
2068564452,131367769,1665492
1915609673,1002866405,667112
2081214081,2132669532,999302
2877487740,2535930627,665179
3705026264,812235405,776814
2998835201,3683645197,1891909
2709380233,3619634211,1558732
1013967801,2119812630,2006585
3431358444,3295705067,1113027
3614708688,1874222242,1544838
142791541,1209470605,1111137
2526250631,3444417151,1327300
2074527195,406558753,1099887
3565279221,3034394909,1736211
2318805358,3475191088,1420732
3009860880,141491399,1314451
2563487137,2545782772,1747348
723849438,2002180234,1098820
396758714,3189233207,1311112
118507828,3595856812,1637631
1397442015,2761110609,1976668
1364019080,100115025,778879
2978376680,1828455309,1556789
1336043014,2370992092,1558785
2379045946,2350836883,1544605
1957064993,725388774,874329
1069552041,422020655,1309434
2521518429,917882694,1325610
3433520446,2075444141,1658828
3102139936,1080759810,1221071
2168060797,444292144,1657140
3068636584,3120784613,1668935
2251352977,1305806875,1545267
467099275,2081012749,1550395
3729750396,1725956636,1886970
1192506832,1163253280,1107767
801080402,2213164783,1329629
1287725070,2544253433,1771857
2590895082,476527637,1985108
2976684026,2058590592,774074
2276231396,791092772,1441073
530099134,603391369,998864
6250350,3049219231,1110423
2561793635,446186996,1324638
1673058860,1053406896,1220871
3386695211,292871851,1109682
2490305764,3423271475,2105754
3328059775,1827494933,2078372
3050808815,637440791,1996559
2444498691,2447859793,997281
874941634,1716989733,1438491
3259898453,631334655,1446083
3388432777,2714274261,1107010
3514372647,1536956793,883531
3631250729,1100224495,1770222
216276477,418432186,1775175
1493416718,2417223223,1335336
2182909919,906299572,1880971
226691973,713222102,996320
2655983258,1116787168,1665450
3449200105,1370179546,667165
695409460,1740349316,1775187
2139763371,1336183088,1334368
1367705617,1783612974,1001469
1634173355,504129792,888664
918763871,1667853994,1207993
1391727458,1219495440,1306432
2932912825,3720004021,1199829
2901955205,3005343208,765139
3045809483,1214738312,982163
696518358,522367423,1635729
2046184673,3313802365,1419643
445301546,2279837969,1411493
120123491,794433696,1528322
34186574,3361161363,1307681
2375683573,3382432804,1533703
308313435,2810762089,1746957
109336051,154787081,1526741
2421743572,8513275,1521312
1640693985,2357368492,1306234
3117405955,3488568904,1196426
1039623803,3577487785,1090174
3136192375,1182675816,1307005
2379059223,2077645276,976912
480069955,712959592,1303321
1876514732,3296151561,1414095
612115043,44022908,1088871
38091597,2295745557,1524532
3459722373,3539056402,1414915
3606830717,731351868,1199033
367645521,2839944082,1631355
26746175,612857238,1527263
3385008295,719015477,1311490
2556642065,2584322097,980678
2665348812,1771772612,1418353
49596134,1495442832,1418142
2788368587,400807975,1416086
3121139783,194676789,980181
489490075,2675917678,1193421
830834501,1080700403,1092409
1649821181,907492091,1743116
2660720789,587500858,1419754
1724020353,3433871603,1856142
96227993,2493645673,1521437
2481277082,1381568603,1846087
2936486934,3622650800,1088617
2427309919,3698481160,1197812
1448337278,335822703,1091997
791113393,2886127587,1851809
1133584320,447313462,1089793
2896302465,2620940453,1089109
2648209288,2718669721,1743254
442689747,2798220493,1851960
3527560117,3633672555,1744332
3407233958,2693410442,1523895
529430240,1785312538,1092649
1123334926,2114299596,981962
1023636291,347604615,983030
347555518,684457517,1200843
703222884,11385022,1638261
