N,E
3839256683,548447537
1501595571,887656023,2502163
2705759610,1560225965,2398660
363601932,2890032435,2495830
2782352519,3592181948,2098216
3058138328,1691792594,2489276
344817057,2618897445,2097121
2932595661,1261332793,2398412
794785174,3742779548,2586935
893246650,223339593,2000429
718413834,1816926956,2597463
3269130157,185028475,2598490
2266618167,612956582,2203333
3690870260,2868726873,2201411
3339523086,3385401917,2204451
1976036725,2241301036,2601458
3049013679,259557198,2591208
1464782333,3178904922,2490423
3794434996,348729715,2397959
54328804,2584931799,2288999
668669805,610264942,2286287
374162777,3496353990,2390231
3700573830,1779038505,1796153
763558897,1033407754,2001776
1565116862,2219154935,2694278
3268128730,971342627,2492545
2257450390,1442722316,2304324
3060869413,2362698595,2603666
2626105051,2349795858,2398126
1610302270,979363029,2091505
3010679715,3648518067,2397256
543591198,1682835428,2687435
1415767394,3484949644,2299975
3210383877,1956693066,2192798
1564623312,491544200,2191248
2357928833,2356050149,2597522
1588150672,3579703048,2397444
1946119210,821853500,2192304
1350132997,2866558539,2301945
484867348,2923957986,2694969
2597096216,2162230986,2506407
2866331681,2549869492,2192349
2802401066,2528767768,2503815
137438909,1072171119,2683232
3374264146,1998021012,2300872
2781456012,682234132,2791390
411691921,528694054,2389700
3036260906,3432060055,2395564
3564889742,2225506302,2492453
3318632776,270883838,3198711
3310385572,2233130133,2398341
1440636659,791876204,2397996
1400433191,2874321800,2396729
3561149998,2741007240,2491406
2447338028,2187657726,2695085
195569448,2928930933,2499505
1434544038,2489430239,1998497
1383684879,522557642,2600537
2924873835,3260205478,2304088
3813399694,3000053143,2301521
3617526329,936826138,2695626
2787066342,2368333335,2489371
3814279003,3035957061,2298414
1131591908,2188493366,1791246
1958599963,2090891928,1994792
2580001224,3598120919,2505249
2900886016,1050789437,2298155
1353709650,720255565,2698651
2495271821,1331383944,2504268
838574050,2197879429,1792870
1512063813,3084192706,2901438
380961752,2273493939,2491508
1271752936,1453823388,2395320
381123057,1574045475,2187567
2711439170,2404572140,2592803
2956466608,3516344306,2196849
2872997474,930485440,2297981
3738046800,3834868763,2296866
1769051619,3537242148,2292157
3176838109,202931672,2890406
1385615965,817282346,2093401
1867128053,2862650804,2593145
1547462507,2499297743,2686871
941269847,2407696491,2296290
2009564772,3507068559,1983956
2526404680,3466359282,2686851
2804757445,2847623842,2188583
2533942835,2669387304,2593167
2168867862,1156481141,2093260
555941463,2855623521,2796180
3219206267,3006164999,1999496
2789306184,1966079064,2296398
2618813446,3549381512,2295074
1885146767,1203080616,2798905
3573593766,997761268,1997021
2097464228,549688562,2091171
2622078957,3059923332,2296533
2698993323,3353273323,2593075
3123241862,3008205899,2186903
3659631478,112866530,2296363
55638390,759320246,2183912
3217628004,2382585913,2093259
1006631526,2735300539,2390076
1407725279,3788725848,2492737
2533464777,268619982,2296764
920253408,1388377126,2686876
3820000748,1321688344,2389882
998713116,3658474070,2093436
2881505250,2645672879,2686858
2455844688,2849295360,2093227
3321798345,2980516237,2296453
3803739856,2422434101,2796725
1294575598,2136660058,2185028
3129931965,3652339034,2296284
3277125613,1049967438,2296385
1937422623,3371415008,2296380
384388486,2763640492,2483742
1279317585,2441679028,2796215
2895169430,1193897922,2089645
366420898,691089233,2388901
868468559,1895716460,2390940
158752752,379890643,2485020
3797105146,2026390341,2396724
365877274,1375973883,2997462
1178260624,3078126139,2199436
85178463,783013927,2184372
2381190034,1538756692,2393122
2587049586,350405175,2599782
3087377426,37004993,1792124
19500621,1102035022,1993832
2073127042,3560190796,2490199
2361622439,405537168,2696563
80423957,509947622,2584416
2168512253,1236887322,2202871
2544997812,3811322624,2297006
2629106776,2682810908,2799912
2512003459,816186282,2201221
2299824805,3307253934,1802154
2416383335,1175038947,2693164
836681242,2252562711,2199292
3298607933,2673828155,2389779
1616701936,1504925078,2487428
1622167731,1186861389,2202035
3115750184,2138424332,2803481
1754972424,3383209721,2803373
78511985,1501334553,2296390
1667065039,3477076816,2796717
3255561386,3276391424,2594827
1256831705,795109061,2387457
1876413771,2314181157,2094707
119358649,2382398449,2785515
2005712166,3166373323,1890704
706863168,1616403767,2190342
3309980303,2457930819,2899089
2202546625,1157047082,2490587
3394741475,1855766904,2694940
2667483097,3301459467,2803589
2450323382,482371765,2302206
2630129160,2865002115,2501907
1666520950,3209588882,2493025
3443587636,2281641638,2801230
689451622,1111260881,1888024
1967295215,334852647,2491931
2690611137,3221408205,2792553
3773286951,1993520423,2297903
1992246932,2741917448,2204370
402959774,1908464033,1994959
3803850174,3204967165,2693985
1871648750,2558168229,1999537
2654224323,2889958597,2690562
2803581153,2154011692,2091818
1295127946,30503665,2693441
2330287390,846435106,2300213
2141176569,2026204191,2602484
2120860038,2153963607,2000697
3390689767,3361686067,2896418
2407340086,3779189094,2295187
3438357583,951993708,2803442
1699015665,1013048653,2901934
2529006736,1559375420,2405697
1467627655,2528728380,2689902
851021771,1325293127,2597831
3210708953,502772442,2390838
3030602585,34404324,2598365
948782741,508826395,2992699
1231505868,1667128392,2898018
2029942293,2208576105,2091485
2984021668,3254491254,2099302
343594217,3518371334,2503009
195039727,20311196,2593357
3117226372,3606805628,2697034
2911301185,579979165,2186682
1277521474,1848338926,2800791
3240726687,2037072845,2707122
1100796492,2200420885,2403515
169344176,1151362198,2485100
1501589612,1810369305,2598971
3129219881,1098700200,2684616
259260229,2864702674,2780637
1191936726,2436734798,2093240
1259142649,968518483,2796234
1626425260,3416951278,2797609
2251301951,1771415363,2093251
1548995058,1184969696,2093757
341422061,3428429660,2390024
1504978978,1594279924,2687423
558171789,1283803936,2686901
760949038,668780664,2390030
258107049,1133748875,1983902
2994215502,512160657,2691339
2363371225,271094385,2593746
17155452,2696866024,2093102
3517977746,398939867,2296441
1674525023,1578061665,1687144
3208196237,1605819568,2686830
471869919,1808054171,2187022
2817681553,3226592297,1900981
2096468085,2787725889,2203318
517990731,768496805,2186000
494902186,3682021012,2499766
307357923,811318186,2293303
2234098275,3315470206,2596778
663115976,1867156122,2292426
3572346292,2119947464,2104327
3726910839,1142052884,2295602
150333265,2062790714,2091036
3560169935,3345366436,2389776
161543550,1323293016,2089939
1014562276,2312493463,2693267
2046474220,3699869375,2692593
818530021,1778513918,2295174
3396625754,2284672729,2503633
3181913451,88975420,2488417
1369469289,1798118357,2599860
2637308876,1861862229,2296302
661007403,2146645074,2486857
196153111,387297471,2597036
3725029844,3379926032,2202176
1796983227,2279298736,2991164
122490551,1982286856,2391638
2382343227,671432713,2595195
3174857509,3407229318,2103277
1413734604,3371219176,2291473
2677382668,3131900149,1993350
2751000904,2838161281,1692287
2270320159,603925858,2897210
130342642,2691802462,2693988
2687210821,2365198597,2091375
1870621965,2007581243,2499684
2406818818,2959655750,2203054
2455382657,3560585754,1992547
612197023,3255581954,2499420
2168336436,3704636485,1993584
1389619945,1239381003,2405508
2844346190,2245973585,2504972
3010110155,3214322864,2295139
2421166085,3519381784,2299251
2590405926,3679338496,2296304
3545818270,3137363774,1790780
2278569466,2158872222,2091071
823771419,1880815329,2090071
2586827293,2708179215,2093778
3408369407,563348405,2494480
2226752215,1341903143,2805357
120437443,1455545021,2389603
2137348309,2799420702,2289483
3493810282,1057139709,2996410
2888314592,3361919224,2403367
1232126288,3063634459,2401810
1804732841,69861052,2185423
2214804864,2108225901,2704785
338388923,1015314718,2786135
48613270,2900017025,2284604
235952736,2596631318,2089995
99180333,2658349118,1785794
748756988,1638485103,2597566
1896537398,3372100357,2499964
1247159399,2998689347,2292112
2203175817,830440800,2392228
755117637,1668394755,2691671
2418183111,98765601,2488916
2443312722,1429867034,2391835
3832446694,1814789469,2092998
3088417841,2338608451,2502252
283928155,2724500020,2689330
885802153,1963652065,2186334
1402864010,218582295,2488813
2178810259,3134734385,2203544
2961176301,1529592363,2694416
3612955945,3423181734,1994338
1260347021,2503833620,2701236
237056854,476899184,2087396
1024858198,1420820732,1991272
3447510423,2662055220,2203228
2961247190,8597645,2394711
691556985,149086021,1694225
2028655006,3652569744,2488900
631959632,2364174124,2394684
2873657448,42258543,2289953
2928394314,1708213793,2505220
1578778356,1249016888,2199577
3288610505,1870629080,2604462
1035221496,1919115869,2486298
352507006,2428054710,2197362
477816067,1379723002,2501207
1622325665,2061720714,2193197
211170267,615049651,1692917
2079954081,1885210222,2389263
505176707,2795094023,2497531
940020493,2462744570,2996586
2320012595,3185731558,2701109
435463350,1786816545,1992681
2437406759,2513126934,2797374
3111360345,2849227899,2095746
16115090,3151101268,2395343
3584076627,3410645260,2589097
3416504487,3180280839,2697472
824290441,1689540857,2291554
98762818,343936813,2491269
3344359569,2574046551,2701660
1146288791,1540725288,2899584
2825551980,1612961595,2403755
1724965562,94822622,2490348
607027130,3308292979,2597905
3218449578,1493521756,2394592
1361485703,1599939975,2396012
2798621531,1714512349,2390063
3651813244,2301753091,2593176
2856389732,375266310,2494386
2560720587,2319501233,2093296
3156182680,3049434672,2686829
2670796817,89169189,2577519
946714408,3004716953,2186992
1165100582,1364570044,2593134
2695441688,368117002,2780633
3688016904,2893960500,2686828
2991595921,1254908658,2890533
2923396757,2833256881,2686866
1682034977,20048973,2280714
238536093,3213934739,2889943
726463936,851213529,2983641
1501241737,1177212619,2195970
943481495,2252517971,2603122
3029018931,3821714821,2692607
152272001,3098837803,2200044
3564568904,3644060902,2089127
1418173821,3585412128,2490796
1953977018,3524061719,2204321
418729398,2256670917,1989577
2081921450,1599588121,2397452
795060654,1874647401,2595357
774421410,1081047922,2495101
3220386601,573934423,1695420
2638042677,3273872239,2792331
319950398,1630583079,1995594
2890334305,706778743,2401032
2040823788,2448514085,2894499
567517314,2132343052,2493740
2850343070,1387972944,2601718
3454439962,1150840260,2402220
43666856,1399029013,2491057
348254725,2115767550,2495084
2692433241,3586943376,2094101
1155497599,1156891396,2297808
1024499780,3256133742,2389994
2154743020,761345938,2092687
1595398978,2060721203,2201257
1868588014,693145523,2101831
1205879192,2436835355,2496147
3471175665,3468342610,2597623
2773146753,2192509759,2395824
1469426488,921177564,2199106
538154414,1223946770,2588785
149026378,2775682263,2694920
653429729,3073991166,2203183
192215200,129268442,2379657
3170767930,2383741174,2097505
3017127587,2865123358,2800785
2919113823,2109263821,2592020
1854424837,1116420537,1988845
3200918953,3265746143,2500036
1608446633,146446288,2792780
2838776769,3838666849,2495297
3508442988,3457250274,2091951
1213964381,1545874747,1988267
1180423059,1872468925,2398969
317082525,2740398635,2387514
2138902708,1743223848,2684532
3794937282,1158418201,2600792
266276559,1004404319,2886180
2129222976,3017264743,2400585
2236878724,1120834029,2295534
3463114442,2946554214,2700580
172030608,51465929,3088915
1953753033,3582323210,2089980
3618519670,2918276389,2692951
541538885,741059722,2290069
1476143033,3031109018,2591842
3300892979,2860534515,2791195
190645191,3578364304,2592167
1126695071,824194450,1790363
3539802760,3597987841,2198003
1072732641,2655307737,2102134
69691156,3001224920,2383762
1461127525,893431952,2695814
1519773516,2901905434,2089827
2651023215,431678550,2695847
474611871,2793708963,2196113
3340653054,1502476866,2396465
127571217,733613908,2381618
1537420979,3056368276,2287177
2130692997,3664599319,2790101
2138629902,3062340527,2197790
2493812622,2678997320,2603698
2547287147,1776327777,2700962
1244108616,1057621774,2389336
319413311,594057634,2294118
1542973338,522705051,2588292
523037875,3388366911,2294357
3562523370,563726271,2697448
3807338699,704991650,2698916
3488932540,1687111912,2291423
69617211,1184983687,2386937
1475098174,2354541955,2602172
128196585,1273343690,2795958
1539715415,3061171753,1995939
2921295667,1504383255,2098063
43655749,391628776,2481510
2401996055,343960916,2789917
938545885,2947929959,2398934
2453554937,1411476041,2389455
2771379024,1723365901,2494799
3276958140,2387273038,2598201
800892283,1120743185,2196488
3681429352,938062603,2193723
3549326711,3045164564,2791412
3443798767,457061335,2296212
3610850623,797182379,2389431
3121162858,2308547784,2094941
2631647913,3567213687,2497084
191279251,3050268534,2478637
3481477425,1558321097,2186868
2989802807,926050880,2594099
2691444666,3562156424,2696359
3712818690,1486155243,2302810
1323570736,253135090,2188728
1539118922,1107894718,2889901
1978789692,3426755517,2392037
3811000759,1352600496,2186985
2346929100,1273328396,2186985
246127572,3059197154,2781662
268533947,1116788164,2483792
2185447939,1247654487,2483792
2304377276,2608411907,2499411
2903873896,928231318,2585978
3520057030,1265353794,2593101
1902835725,1388012488,2889944
94587830,3658663502,2686906
3432646523,1694031755,2686830
302892253,2326802213,2093322
2715576182,1126912516,1983841
2955791450,3685774522,2483806
79596361,1465856605,2279969
2875771751,1382657042,2390101
1760557799,2837458922,2186947
1036049869,70561525,2096820
205603168,2925531592,2291713
2069359268,3237901887,2099064
2003193381,2494746537,2601235
1741319398,1775118227,2294461
193463559,2041614396,2192403
1904081107,2341184762,2293681
3285861371,556372929,1899874
513211105,3647827546,2494745
3709448436,2376312932,2591029
2424791437,1365574776,2392356
1600417809,2607504230,2291355
1373075936,3039349529,2200930
1772152298,870741141,2898164
163701411,2277345578,2087356
2893805531,2084326805,2504232
2357208409,1978349809,2288054
2296953118,778897137,2592077
1832607152,3276772706,2497289
769269625,3359693061,1892695
2460573513,3129010361,2001320
2588454017,2742714580,2390983
1794441193,864792727,2591349
36980496,2781705649,2587981
3794085906,1587184203,2496186
2956694187,2323338232,2192769
243903293,2216089960,2090281
1032382815,1416737047,1899769
1925286263,2092422319,2289179
2805318720,1406370424,2596072
2846113691,613926732,2197435
2842191160,1171026088,2198795
757238646,3499523419,2600172
3449406074,3728468180,2090907
3312178291,1203690738,2589515
12250831,3313742307,2382297
327071277,2907547786,2701013
3571585033,3768392040,2493990
2116489776,340210201,2288343
1179171360,3021633975,2401900
365738633,3442271866,2588540
1467951695,153430051,2493411
1416690833,2824813168,2396441
3125130991,2210308410,2088213
175194519,1016812941,2483073
3245416756,1708301044,2794862
654678638,1254989125,2192465
508288951,1324151796,2198727
930622101,3501546785,2298388
3745878123,737291237,2086615
264323678,2688443434,2396737
3318146778,801224300,2402729
2516851196,3602216905,2389851
2660583901,1093815465,2390021
1076694563,1248658365,1890220
1240989654,3707248182,2390062
2376145582,1082369243,2186946
1642577004,876489368,2192091
3279200094,1223800411,2296332
2757753380,3746948832,2593130
3003218989,462181893,2296302
1427515502,1195304122,2390062
2793719712,2016449005,2593140
972083982,332425854,2889984
2999768232,3128216579,2499413
2019525200,268386904,1994500
3062629651,1883062615,1890172
839379285,3171127448,2093227
2848736849,3313904467,2186984
3825048436,3295028349,2390107
3165140132,2345331601,2686828
337570454,1616438441,2593135
25510938,3261657009,2390062
1242629620,2456880693,2593142
1251479973,3768090149,2391664
3027195263,1932806671,2187028
1994675371,153691931,2484238
2275187952,1142339330,1988167
1899563162,664085106,2696239
1791988758,913309020,2489062
2551362532,2606282822,2091479
1268531051,3788339988,2694924
3523773250,3018481961,2691797
3221757025,2718836651,2599825
1436492728,699536346,2199824
401690820,2852222389,2995287
1214452829,2134901471,2693962
455821772,2191974797,2091850
1038910274,1229785106,2090366
1808474035,524278001,2393945
1994301618,1329491978,2599673
1716172295,2262562250,2697222
1116758323,424432030,2487730
3649512409,404769449,1996581
630503363,1644904848,2093562
2226624701,138041771,2294688
1374372519,41174739,2791894
1853870086,935847332,2490366
2018409949,2953108241,2789193
3657923277,1917128923,2598834
2345689890,1526521003,2189277
997731304,1221382817,2686262
574153567,1847172993,2090024
781553335,1765145879,1997834
579315610,1282159307,2190251
447012344,441903543,2097329
1092265069,2253841433,2094249
3094620317,3107478239,2406394
1427606197,3764559618,2302007
1461411480,1254822835,2791272
1381210147,2021994301,2593090
3064352131,407885207,2390058
2045688913,2169371851,2187035
1214713385,500205992,2280669
2225291574,899067912,2093305
1022724034,1393794597,2692099
1364807870,2558959539,2187631
1855069373,256966097,2484405
1881738953,1618407771,2593136
3010612748,785004608,2483743
2473746783,2176944012,2187018
2552027581,769913614,2390077
1795646833,3040541246,2093144
240309812,2752875734,2280830
3460157219,1317816732,2388082
2128517333,1919859490,2686820
2064619734,423384928,1983865
3407495095,3579612761,2102049
1096920935,696885215,2098003
264351261,1043129508,2693334
696821625,1476547458,1792507
2758865852,369167033,2397408
263150299,653005871,2394274
222032216,3812422970,2299129
2065868684,675859435,2095679
2910746642,818897638,2092706
2309531683,1173350591,2898075
2757385443,2828071470,2799638
3448561908,1937547677,2693057
269434377,2927108085,2192542
2142095142,189655592,2392453
413045328,3177417643,2389256
1594930743,3176782693,2694436
1937900468,1432725392,2393132
905951519,2606773863,2690606
159722324,138565938,2693699
1848564699,2567792337,2596581
109107844,2561334424,2992704
2095814293,1472636180,2598715
1307491271,277010656,2596533
2812090321,2117123336,2292455
2605326955,1052942802,1997610
933368203,3024059015,2598805
1476654,2094272886,1981304
2342833674,1328495176,2390402
3380971797,3626459676,2597022
2086477202,452899324,2393697
827964233,3764685999,2093705
125181286,2814291226,2090396
2680271083,163008540,2198871
203627996,2107050003,2393714
1748826874,1364195078,2595757
3615909516,1759698227,2597223
3037424929,528719643,2391415
616726062,2015664963,2594551
2507236942,1090267135,2106142
1713154737,632633080,2388495
2258239572,2834583820,1790739
2475213061,827189794,2690230
337495851,187863225,2582426
3342158442,704589268,2296719
3079474577,1318847271,2692057
376214359,1235756785,1896466
2435373441,1888638855,2598371
3403038908,2988817593,2405724
2643391843,3632193861,2500410
2343984643,1411759292,2703487
901383788,459439211,1990593
2603622565,2834489715,2392465
342982370,738158216,2297165
2017148957,1974764262,2200037
846233879,1661309088,2089439
593025174,2289540419,2898063
1021794924,3652359951,2498732
3564732337,3593321240,2598568
225488446,581466042,2481646
1860575568,1348865158,2299140
589827653,3210169596,2692329
1783307619,1895383984,2693457
167137607,3720695802,2500554
963245506,3129115443,2193169
271577209,669589716,2093112
115225441,641174558,2280672
500907050,1138578509,2281252
467526181,526566478,2483793
2905339211,267085970,1983897
87002715,3570172868,2390075
1250105060,2382440761,2999260
924726105,3074863633,2093292
1916895974,2735586246,2496186
1885189991,539931291,1983908
3409887280,3288389587,2593199
2708196774,159141016,2697952
612148014,846240320,2498568
1675493476,2725282054,2600294
229127285,2874717287,2102820
1182261370,2226977100,2490890
2172543838,2160373887,2602087
1186410892,2150359396,2297720
3701456719,990428483,2800348
1336571048,1900117313,2389653
558924312,2785786077,2687764
141120203,1287049441,2787254
1938480501,2840600863,2498462
623735782,2132930490,2897015
3744558243,1513136663,2389779
2755646,3190057514,2392423
2743310328,1910939779,1992941
147791881,45256636,2691487
2371993334,618988237,2294904
3327723313,2680432553,2897834
1514650743,3545214856,2090387
64332248,1646018807,2391200
2794420833,3608130460,2005332
458032514,1473745302,2197671
2808987717,3008572422,2294853
664338427,3549194608,2388140
3324905637,3034185810,2594591
3572835301,3741799866,1897652
319279510,1433827556,1886159
1713367041,1731523999,2392138
3230896503,761547214,2204133
3241486602,1776128017,2901202
1591005841,3201620246,2198853
905608617,988339064,2093779
971013949,163142551,2085996
3062743693,3805243001,2687501
2463649066,2527426325,2390063
319104034,831658330,2889950
2961239837,725234360,2390065
3547878591,1556808568,2092795
2449200257,2166767952,2192613
2760953953,453708822,2280745
3832421415,3365310661,2796195
1710011091,3670666538,2796200
1227709304,1879539990,2187029
1399959834,3716174397,2593096
2245369612,2089775380,2593170
2966841783,813018551,2889914
3310695996,2884044508,2693755
1236190171,3374995951,2296335
3546250695,2131798787,2499788
136456405,2103596143,2485232
3772077864,874516889,2195145
2500168555,1995820853,2493382
2457807244,1943929572,2497891
3097209964,3448193225,2796641
765746883,403195966,2697796
418922581,1766380507,2099127
3482828743,990978718,2292392
2248195607,1285075659,2199372
1525920703,2423492287,2386542
3348981383,1319372265,1989096
1664709995,3999623,2591560
2731408235,506907643,1788344
758775398,3805573896,2186110
1224538122,1478177711,2693170
2140241960,1203612197,2593103
2738054314,2222210127,2296369
2746977447,1869364644,2186946
1962582565,2542801415,2483791
1993874020,2507035501,1999530
1490984239,896452773,2483789
815105605,3291359453,2483863
3737006460,2170157721,2390727
996442397,2566509445,2093211
811282331,3711536539,1890181
1128210140,2460457117,2191806
1380065618,2465964784,2793898
2908654176,1817939197,2401361
974377936,1491869807,2199470
3073689346,1541637582,2699373
2934614823,1670248743,2190926
2653394484,839288472,2490384
2111493357,1595919815,2499337
829199672,3129508753,2101483
2409651046,2919500389,2593628
946233548,832872536,2288264
2716047464,522446063,1998679
2102227599,2985927366,2792721
855328265,3509880700,2490797
1219055087,3754578526,2800486
394180573,2250679680,2292845
430821630,1870332378,1992581
477130200,719756490,2693555
2625689747,2670192740,2694872
2892967597,597979211,2192909
855982947,3532836619,2496168
3809366700,3338376832,2194607
3140566586,325226065,2290734
1740892178,1015510688,2102216
460777326,3718679768,2286957
3597324223,2709010014,2795775
3737110647,763472914,2091365
2377947017,3801160045,2289800
2657815701,793634353,2792148
2608497881,3789057500,2199122
2104871133,2940124294,1901738
3377695767,2411888010,2604918
3721898824,2151276723,2506616
208715271,215694956,2694572
367321816,681378455,2795148
1804399865,2182375343,2195549
3792226035,3708201764,1897733
814757544,3229535397,2394993
1223989660,2478675673,2490759
1414753761,926036703,2291432
921551045,73149343,2289209
3431486762,122531434,2498369
2714895292,362189623,2192453
2249021420,1711590795,2193405
1985157540,3732934496,1992663
3039421247,3505098426,1803808
39514246,19385985,2587439
1763738814,1152845216,1993438
1873054977,2243903748,2401894
79397531,1714425765,2587914
352408275,3671946336,2395342
317892175,3247712552,2387490
2894091910,2635987727,2199241
2113980069,2886515307,2493881
1197986713,367496498,2088012
1955927362,3567148697,2698923
2415209752,2400062563,2396163
1632567204,1288882892,2085115
3431109332,3753850354,2589820
2338296557,3688981284,2195551
1850140199,1500430380,2390966
3670512924,2665292165,1993384
629214694,978544152,2497225
1139723116,3426837372,1899767
3284362439,2622434277,2795793
3658650349,2864550599,2598465
289969887,1202206895,2385781
1450424200,2167215894,2896366
609194797,1631568543,2696102
475309783,625582879,2789166
2506906140,1167097910,2399784
286043766,3106580525,2697999
3482974290,1814771406,2389760
2538615891,443824324,1990951
1584718290,3326179904,1897723
1754877274,2150093483,2297310
62369542,1447337753,2583754
2436139290,3208319921,2400335
907801134,2340567930,2197188
3700518216,471561351,2589838
2779297075,339529633,2298414
3646573578,3527658968,2800047
1654038910,3679801440,2084911
1640160609,1266546400,2482553
809807392,1228295108,1983869
1551785494,798937242,2686908
2099966437,2558199587,2497508
783321353,1475365598,2593176
3640978160,2346504429,2186948
3141548652,2036812642,2593186
3327008048,2888671261,2296337
230735409,3584379640,2593136
3637200865,2295504604,1996468
59587403,2360825932,2686870
3633017156,2424909842,2499409
15395998,3353780525,2280714
628691822,289615943,1983908
3417467500,2776175792,2483791
1743927796,2515678130,2187021
2685781976,2354413704,2889948
2560820139,3576471559,2991357
2819525708,3464717206,2904074
3821534455,1059884433,2591186
1567161054,3416595261,2494301
3162596249,2130611537,1897158
2830691712,647486260,1800111
2094246125,2253018725,3092127
405753614,1847000605,2489106
1618651524,1142812661,2895958
563320294,1869663765,2388713
1271673683,2553727503,2590804
729483904,3183060609,2793618
2339388953,1421115051,1993256
1889874597,837655271,2690867
3135980347,323423843,2489856
640649187,1633023040,2792739
3425682535,2543867396,2590176
1716403700,85359574,2586615
2000170178,3104416047,2398173
2525903849,465625173,2298608
2369320859,3100864029,2693637
2383002715,3586220181,2593283
3342336960,500538301,2287574
2265607741,1837490779,2198009
3684221370,942250371,2294098
2204207763,2123788688,2102350
99580903,584396215,2784117
2982074644,268342606,2293703
1460986013,1993384217,2396972
2160491758,3399434988,2289932
1265789890,3295675005,2289925
1161971499,2449207567,2194613
869953869,782289082,2487526
1076923638,2777181341,2399098
1638245838,759496671,2097540
428079098,3653572110,2298401
3144488043,1697358541,2586581
2538576570,3085850944,2296583
3213424535,2550359474,1996385
1079618225,908674435,2793182
2787495639,2511070762,2089117
2750868806,638405634,2295301
779867113,1206159099,2485218
222437487,2503189834,2097848
1812808767,103448134,2182944
2795278256,3575102369,2201466
1463316953,939768068,2788587
801388795,1274198484,2793113
2723632636,1300646529,2793407
3305207701,202128565,1993796
2350135694,13326641,2588587
1910807359,2348260877,2795178
170041377,2719314262,2900894
2949243107,1132744855,2899902
2796869959,3447611932,2397673
1763591298,3290991976,2601176
1100009030,971361728,2499116
49059958,2825055188,2292443
1405646776,3078533556,2200504
51641193,224196386,2494081
952962936,59828546,2388431
3177685380,324583274,2493579
1305261468,1873055356,3189027
933380279,1287229617,2196230
387464771,1191904367,2790502
2953784724,3257980959,2091704
3533166203,3753477882,2890109
1738615897,778080989,2487871
1944160335,2174990496,2496435
2385086157,3546957303,2295412
1904352314,605946805,2386893
688183837,285659556,2286869
1955809684,291464626,2592466
1191643655,103654164,2194016
2641828995,923109857,2302818
2794159388,2283662435,1996048
3258036392,1574590536,2396884
2346270809,3297530659,2290315
2333184048,3178754201,2399126
1741353242,2035232594,2496463
937446044,119502858,2682827
1296355555,2957677347,1901063
688199161,170511792,2196530
3479734229,480119785,1896373
2115437655,143905648,2283798
2012257493,3101091675,2595116
163531360,3039749125,2093033
2830214222,493072910,2295945
3358891043,347120122,2194340
3824968184,383555616,2290831
1487769703,3084885842,2996578
2094636851,3055734153,1991869
2125952253,2953828421,2389124
3160006005,3143969760,2089649
3034665985,3385386213,2395044
2436228574,877309432,2285832
405891020,3014553981,1986841
994643972,1309410931,2087281
3235219709,1385868414,2396144
964364295,2248002804,2499970
400329090,1558275564,2184086
3426142443,664842759,2692700
2593667301,1648853840,2199504
1882623781,1235944089,2586397
1800932370,2625330891,2991351
2521870364,2637245817,2598894
3573014091,3762014455,2191050
3000824410,1576593204,2686816
1962803170,2489655796,2686732
1692829375,707646338,1983909
346059287,1268419571,1983907
104952535,3080315705,2484215
2901671302,3272293526,1890182
793047283,1417548175,1796497
2316760675,2314159933,2186842
3423664363,2859818642,2296438
2672607024,580867941,2187028
585195246,2013553362,2092981
2314709865,2792319152,2296375
426398151,1799629166,2390078
986827373,3115856680,2296332
657727626,334064308,2796207
23224644,2646314016,2483803
1573793506,3307876554,2296337
1864151116,3475947245,2186501
2451074448,2838761467,1996010
2593721284,1470478883,2087500
2656924003,1109837265,2390108
2340799232,2867327735,2593141
3326894785,1685914727,2093210
3372125804,217966317,2280759
1777936008,3756351812,2186991
1985317606,890884641,2296285
1509285577,1153337688,2593184
22801183,2143476073,2382877
2016401956,2771520489,2296341
1116238362,1586681716,2593656
2295876875,948386735,2093389
2936718092,3156726062,2186859
3033045461,632775255,2593182
853523631,3638362708,2983741
2833940753,1371923142,2389971
1548382574,261123790,2292084
1866497969,3800439710,2593095
1008162278,3630176086,2187023
222078890,3715717654,2483774
2832129438,1950079567,2390567
1717009393,2220126445,2187036
665490266,1199116459,2390131
1377749251,685588775,2093141
194706906,3064627176,2093290
1906797637,3223756179,2098878
2619544698,3388862723,2806139
2754269730,2756039435,2803574
2321863553,3731633767,2902701
402393921,54521525,2596696
1334114661,3471614937,2493152
292407677,1997751749,2597523
3217243057,1874893833,2994590
950188436,1476356655,2393387
1959995717,1109491837,2501276
3056174235,3641779879,2994188
779469777,1691410058,2695033
1274182494,3081045791,2596073
2272721464,1921459495,2299198
1880847639,1536014999,2601303
116812746,2835648417,2691652
218329605,2975195701,1788148
3169247135,335035437,2089878
2435086240,2640357999,2898368
3748752399,2627314063,2201083
3318837618,1769730587,2503038
2557829235,528169673,2598994
3693720238,3723646417,2090995
1353561554,360752629,2186287
1402942602,3459814223,2405309
2692935517,406717064,2297780
3247416691,3359107260,1996477
601362616,1028023370,2294149
476989829,1836052223,2391582
3309143564,482989227,2500838
2215241514,1715679795,2295289
2709273471,3682658100,2804161
2362842171,738944207,1694042
1375570906,807864233,2092331
1300909375,479307380,2297860
3249616197,3513510934,2105584
2731154258,3836765542,2202542
90856779,3407175381,2188001
1416954123,2395683976,2293578
405458169,678894209,2788813
907778649,1376349695,2593702
16762800,883972759,2185182
3620745421,749237681,2292757
3484223395,3470648973,2292215
1956301461,2910075117,2090202
