N,E
3706898303,1482710611
3067099428,1915216950,1306654
1663548387,654206747,1527019
2393338556,788515700,2070647
3317788049,1077753309,1631566
3619051434,1432017890,1524203
1147743569,2554393661,1416992
813569825,2417385635,1747672
3116038052,1249705678,1416342
3123412738,2530807998,1856870
2412843314,3624633226,1853572
3107096,3342058865,1089430
3613005180,2312694787,1852935
1529688035,1692027019,1212116
1441074698,3392468164,1971092
718986785,241611759,1526657
1185577531,1647624358,873125
66401222,337066718,1855402
2908391068,2426865828,1530675
2639105697,2091071125,1416788
1367730923,1773523516,1744437
1800554475,728524583,872432
680292738,596709666,1745960
3487179372,3633959130,1637490
1236413514,2072832040,1526124
57325456,791313180,981425
2932460761,3530900837,1419645
3524572003,1739438995,2070859
2967983718,3587949354,1310792
2882941323,3183091018,1420241
2257501712,1129758025,870690
374239076,213359408,872940
3142405097,1392003333,1333922
3658969391,3105463294,1330184
1597585473,1709210842,1851699
2169549413,1589455739,1307402
2471230995,842268131,1522798
1206860238,3223675712,1969649
502407128,2346143600,1747785
1944121191,863576693,654957
1558722416,3656666263,1637980
734816192,3532960008,1529062
1459954305,865533431,1523665
1010054071,743857085,2065101
63187028,452955986,1309225
1979268467,1281568012,1087722
1566665121,2766648110,1527754
1489712359,495483381,1633717
3025505529,1296339292,1525085
1757974646,633872457,1855504
1433767411,238919841,1740321
2476678322,2747865018,1526076
2144177140,17468646,1528256
1738420834,185102558,1741244
317422369,432433582,1421839
2664989231,960737274,1745610
2523216548,1107802157,868907
961399568,2801729870,764694
3535466388,642706691,1417465
124182802,374974249,1312972
3597585526,3628464907,982817
3078936291,3352796425,1525552
1280117838,532755922,1852585
2983539131,3204784531,1204535
3536504702,3374926473,1527849
565983350,1573306727,1309923
3578368581,1330119360,1635064
2262243294,2846722701,1091896
480050315,723485957,1414581
637425489,2802641078,1197121
3044943867,3347347887,1307731
2357304781,113376382,1857153
1434813741,3528818105,1520766
568352472,1877376827,978004
1253424540,2710481938,983789
1528921381,2378167016,979795
1268877646,2048329030,1197631
1839006479,2774516417,1195250
3328896760,2177791806,1641246
577008579,224933154,1522192
1297154324,862948761,1199948
3375710736,55215570,1743071
2444322759,1365600293,2289642
3234803842,1656065007,1309337
2250783249,3696055906,760675
2743621715,2040753678,1958308
3171705158,1624641869,1853248
965533402,3699714953,764242
2892461180,1534622249,1745868
1319140175,678708952,1309941
2526868027,930478376,1090318
733232025,47398985,1529258
606357855,1723208413,986053
3357596657,30173191,1303245
2275687807,2567013667,1743591
2108038680,3087297978,1309965
672312507,273021491,1307712
1955333147,3687148817,1093978
47605808,1331971323,1091235
337854325,828858728,1307601
2016322971,1958686060,980602
912701668,2771529191,1091453
225805602,1783300894,1742197
3549645228,724928563,1199920
34569027,2455833228,1091805
2561779312,1820559342,764913
3141172013,1406475169,871173
2012021080,1492595812,1416719
1157846234,967974681,1539038
2864971966,3096447850,1413903
986490668,2615758399,1528274
2418836389,749546572,1531523
2225242392,71335197,1633061
147871761,3350570152,1088688
1956913041,2525366729,1305094
2885689825,896167054,1959055
2717624927,2648629233,1959195
2891333367,3259816237,1089920
1611223859,588459665,1310557
61499152,1225163075,1415953
1241296514,765170595,1739202
862061624,1450879774,1738319
1884834874,766438860,1856167
923316123,551301138,652393
3028168769,2535769883,1415793
780754227,58226127,1197406
607775904,3039738742,1528440
807252338,3555663943,1086902
2183646105,1207361017,757480
2173366572,1674982238,1953227
1093773401,1421197555,1519684
1644477167,304323015,763730
2377026644,2415174706,1197567
1432247646,1850093999,983598
830018644,1683505062,1749863
2162360716,3466403119,1962352
2130734903,146430221,1204312
1769781124,872734444,1637518
652154485,3695977455,1854313
1838928061,563935102,1964560
2425099452,3235099088,545454
133844834,3320751607,1309967
586392760,366080810,2072858
1304163876,1836974457,979877
1452141507,2682472762,1306941
3656609345,1542419020,1520652
845859868,398050197,1089826
414727957,3323639836,1415682
2149318243,2876403146,1411283
884962670,2235689015,1307202
1238728852,3189582559,651682
3058817262,1237418184,1859028
3665179831,758450619,1743957
298589204,2001872804,1962439
1303848370,482635718,1634717
1198008189,2565626268,654566
2946695322,3040803240,866987
2858712768,2768260302,1635578
2816732035,2603283339,1087870
1377297897,2729712709,1737745
174886747,508946033,868848
3508577986,763501085,1205334
2508756959,3252254274,983403
467034869,40194976,1751852
1006256038,2824652264,978635
2306899801,3291209477,1418199
2727376845,254286217,1527123
3461431109,257463665,980508
739120540,2397686547,1198670
3362636827,1919170411,1309824
492676856,1409413691,1745914
290652671,1413435455,1632581
3647431209,3345179002,872903
948435194,3596006110,1308879
803864254,400152871,1309405
423482713,316722619,2069510
3430795106,2411542964,1639566
519416714,957431638,1637191
3653589800,1991692241,1636760
756928620,1255864443,1419599
1251281322,3168834703,1419244
396117690,1359403805,1634607
1236601157,3597691064,1746672
550404513,2243316825,1629128
2366549411,3692348711,1416110
153267509,2406442245,1200421
1487153218,427570433,1632907
3492454636,2395621270,872969
2791776289,982374140,2078395
824509345,2352251216,1963373
149388887,2243628138,1741622
98217582,2070945574,1308669
3511184040,3122794003,1311165
2146829555,2571697884,1851641
2300167086,3546599192,1414374
362046750,2763192504,1418583
1231196642,2213016212,1748111
3344913823,917278403,1202643
3052113624,1089695242,1196698
2344110084,508296127,1637699
3089377446,2230268768,873664
2902233648,3263929579,1308141
2112427560,2134983371,1308575
1774774477,435834997,1090789
659425486,2429745239,1748166
3144569387,67098258,1306245
2739243394,3651923700,982113
2422849121,1317269184,1420149
1288333087,2292069382,1855838
2342771769,2922182058,1413158
1962071121,3504213689,1090243
1907806190,2251476100,980423
1451061037,218336260,1414880
1416266384,2499344549,1309846
1369626184,1346981405,1417629
2058515371,1262024954,1198061
504935809,522769206,1202229
1175539795,432058349,1633381
2142586923,364093417,1853773
2971382995,2028602316,1744352
883304862,642650961,868660
206002094,3308562947,1087477
753946527,2813212822,979541
38495910,3091209510,762777
2872320412,532533107,1201533
2824568497,91683457,1749250
2317936972,29410916,1308104
3186260701,669192356,1088232
2353467627,336304430,1745407
2204754118,2346718991,1201905
2059596312,2688783720,1538478
2674101767,835183851,1964679
215857544,1604880540,1965488
1549021076,413184344,1853499
260715416,1368710798,655923
2106677874,681567049,542889
866426697,2355512727,1523367
3139734962,2108382748,1856736
1788221238,1875253412,653104
836751397,1687961177,1634917
3635397162,2242644141,1744497
1365648094,603613915,871307
315329147,1990834984,983151
1792519510,2397757108,1633444
2728257879,2848371622,1309545
1372879350,2795996881,1630949
1408191534,392926104,1743854
720313143,2195743776,1302660
1716372442,1985116271,1306682
1478914485,512236642,1423107
181938871,1014249419,1861160
2386899665,67866696,1198158
369865189,1231567758,1521763
779326501,2492142678,1411145
1016156575,1194449180,1627892
1072351390,82162012,1084889
1965081034,3658438717,1520433
1190869175,2311053280,976557
1995398165,561315604,1414076
2177391965,2747768376,869617
1544858722,3166733720,1088825
3590878029,1910197623,1633569
961413112,3629406340,1854720
841541646,457414278,1416509
3514491744,2646735822,1525369
2544074236,35883473,978096
1382732227,1123295435,1416405
1646989368,2972819722,979176
3023377150,3423473933,1741406
465436127,2027284802,1307507
1635413046,269902105,2062120
145571339,3461689235,866366
1708553528,2591521802,869932
1677698787,3010589964,1527655
591137980,40702481,983897
1578189021,466755450,2293175
1076634234,936263428,771940
585111991,2391041987,1751491
846951747,3423381204,1419133
3313134260,3159404096,981475
3036976118,1645176589,1416714
334351029,738738026,1525312
791383617,617197168,1527258
744247632,303846478,2301538
2727823428,1407606360,1306647
1399342375,1142605854,1091061
523319054,1952858641,656971
254880329,2458263869,1749502
3417889237,1772849519,1308979
556009432,3165079544,877140
3178159256,1321951737,1308296
859483221,1742029417,984108
1736169383,1972388247,1744632
3173142808,476622211,1422035
3339684982,363446954,1202564
294481697,1543772803,1420026
448511617,50310856,763279
976809510,1203064223,874307
3389696959,2755834134,546640
3315880069,3431015441,1420735
109492730,2477490260,1202331
997691451,883230603,1637999
3161929880,1751465048,1093099
1446875233,1863831727,1307583
1192491581,1875865432,1303833
3557739679,839938020,871736
1918824182,2542416683,1312569
2149344636,275497950,1420242
1829164035,3251906373,873320
2198899046,2273976754,981433
2915930246,1235362242,981772
2113215665,3343096824,1749862
2842307084,45707071,1638734
828367407,548436539,1636522
669852272,2692287655,1198976
3280339254,3366726964,1964410
3632921628,2262526476,1530400
3407507423,2792559625,1092697
423691555,2893030288,1640495
2294459356,3145436551,877976
980454204,1322458136,2075323
1757517627,2448109929,1199748
387390058,447405869,981781
2464430863,1690902005,1090829
762509183,3371045246,1089021
1232492223,3353363501,653058
1715075450,3057941298,1311616
953171895,1894857406,1634550
3125294931,901010099,988085
3636918088,2586445554,1417817
419881620,1248803338,980760
2011651827,3315309531,1635998
3226510773,2112581226,1853469
3156470534,842421757,1634918
605651423,356007739,1637869
3116086014,2522687733,1306749
3206880313,2532920142,1957926
1674424910,2476264555,2072714
1699424534,2350059339,1200264
3670188461,1275593715,1850425
2130899351,2570285785,1532432
2247776742,1542668607,986460
1802308412,951198609,2077372
268837195,2555558830,1315251
1492577490,1616385518,653089
3461216879,2225405036,1311977
1263326786,2394765027,981717
2337435165,704529805,977620
1283669335,182316375,1520345
2636831130,552110650,1412279
1264025546,3124216755,1963762
3371870177,3062663980,1196349
2375643764,1195521992,1308596
460438793,196520936,1527167
55647511,854834167,1968395
3340063469,1073653863,871841
13565271,379812593,1639754
2399539676,3151873237,871545
2996194056,3332288467,1309949
1135028475,1371619452,1199635
1695645788,2708570061,2182803
3219378620,2935657383,1207384
452018358,1052272778,1530556
2511549806,2858213066,1419769
2610460107,3134067544,1631788
3257540508,3406341173,1854644
1517898617,1462348865,1637381
2685494651,3621158088,1306774
2487169215,3132506386,1640977
718390973,314965600,1637221
377859000,3162188650,1423759
1815911787,1267930835,1202759
917316791,2362666787,1206133
1326788117,1232157201,1754215
635005542,2753706,1745247
2313386969,2403334665,1312701
3395772283,143299412,1419487
2635120054,1167533694,2075123
897903836,1484573769,874821
1120097014,42049466,871232
3500457946,3138468888,1310571
3207724581,1128136195,1753046
3108985973,1767558283,1746710
2151274127,2557375117,1522484
2481888780,374613214,2396362
3533944730,1672277260,653284
3644119184,306052414,981450
161196553,2692546217,1419306
1271136151,719101103,763096
376783797,3583766023,1309646
1453868889,1915223679,764224
2708706269,2769609720,1089592
2495701801,3176053622,1313454
270780101,1180809738,1200488
1568025987,548424118,2182422
1730020761,340295772,1090249
3097162529,3640843806,1307646
1751312431,2110356717,983656
2995659337,463466181,873872
3476290315,344288860,1202821
2978844455,283865238,1198671
2751610883,3278301215,1854951
1213750108,740547184,986234
2304590551,972777417,1853437
3085412680,2386339121,1419452
2203407492,1801951300,1092170
2213555123,2312116938,872025
3565544479,2429169357,2294351
2287241746,3072909637,1323643
1429466006,2139260920,980301
2923337335,2139092474,656062
585266737,3215619196,1528431
3137457975,1815183029,1417206
2331158176,2909427034,1637432
1397956227,599803411,1310519
2199323163,3029662850,1740315
3193084590,2153299401,1197346
1976805061,1042242646,868455
61503333,3395580004,1302962
3388182580,2251974740,1302540
894458576,2308164633,1082451
2231712548,217240663,1965219
3104684894,894317051,437923
3640828152,2762048838,1851272
2343784998,3493367522,979882
3590813376,3223213988,1092967
1280153974,2882311895,1638229
1418740001,1436814887,1203182
1491353692,1841004093,1425022
349732924,2443301344,875932
1140523940,1343923940,1853389
897844205,2969100485,1420637
393342664,1922924978,1202504
3353896922,2943753687,874422
2152368266,1342445139,1642508
235645222,2208272719,1421887
1900381934,1200308617,1421571
827305048,1071743713,1633999
2692989219,3631410602,1311857
3382030687,2302539307,1638626
2579625938,897976692,1533339
1371909006,1810489920,1421212
890801094,840955954,1418504
2477769579,2894566429,2183367
1457934399,261807247,872876
1649724332,1285723305,1419770
1987759083,2499286498,1750512
2621437831,2067224901,1315966
2936132214,1266864041,1308348
2036932605,152569753,1421504
1065832659,3315315925,1984397
2634794379,287562944,1413741
1053220325,638143897,1424137
2063574247,3631597541,1308403
2458096977,1833298691,1742581
1373566228,903420685,980482
803047431,3543101267,764344
2235831785,474112178,874270
3223143087,32894956,1092719
2473247,2307338696,1528539
3037142310,3057246327,1092689
874329097,277656626,1415724
518091154,1875326529,984143
106978841,255912782,1200400
1789055660,1054102712,1962533
657600885,1044606484,1090227
3599042452,883863389,981298
3584099337,3126007832,1750832
1617260336,2113613717,1417115
12881029,2762888057,1529166
190872593,1428820486,1311836
1469991733,1534751873,1094934
1098217876,2559675063,1966224
1955011605,3626441197,1087981
1811599948,880997942,1526238
3144955775,305382651,1746693
3470846012,790814040,1311028
797952178,2907877386,1418622
328972211,864954984,1203499
3259987035,592624763,1423478
856293305,3542222955,654391
1368520933,80749284,1202390
1638744789,78181855,1422278
1904465470,2323360416,2295533
789689137,1305374369,1635385
2583049317,1462694915,1526058
1676128657,1661423671,1419771
2679737755,3162099269,872202
2106904514,3060306430,1747640
3226633389,1096405173,2079159
1086451887,2196024073,1202899
102179572,902832560,1314140
3668469631,3037282820,1637836
2281772047,3635876843,1309153
1903552877,725865878,1304419
2729214771,733703068,1539081
2082033399,3093595300,1200981
2902281886,2157472083,1746208
2391881431,723763938,1635904
447960829,1250245183,1309811
1804370793,2010631975,2069727
1636236593,2026982037,1528614
13876085,2174260956,1199033
278874157,2849981876,1420457
3229579545,3360985344,1423331
3631021686,1065761565,1315211
3167853621,3402790100,1646075
1300889531,611893329,1095105
2569531364,992884743,1311051
1630692267,1371348887,1644626
649329338,3502051812,1095150
2519593751,1548495650,1089405
2576887270,898250383,1520888
624500389,965808234,1419884
2457811684,1956106874,1416113
197557402,1501763914,1523229
3475968120,3601064774,1525258
713861057,1842526488,2406042
1743006625,2657875947,437091
3304992085,943945095,1861823
1901557285,2696975784,873918
1764646351,206263628,1098565
2993794362,3224305493,1422596
1416704461,3019370896,1632831
1400487567,2638173238,1638245
3244206779,2299089914,1198241
2745404134,3520064344,1092348
1778862831,1283241801,2293080
3593650454,202869793,761625
684307849,1588829200,764870
3701287999,3457109795,1417060
1796612825,2410488172,1531314
3494853423,1518904936,870737
305775884,1008271891,1524668
1111034386,3041769295,545657
423107677,3504212116,1307164
1068599468,2427877343,1312311
1179939542,981856227,1202058
2673750509,314727986,1420322
2208074195,1162327595,1091164
499213489,660489932,2296425
2285553527,381650916,1314158
545249032,732443149,982055
797261205,220717994,1965308
2656806287,323790658,2191265
237323382,1593787161,1965900
560889553,2874949550,1202572
1154070398,805751277,1206687
3055614799,836413727,1096071
3430305091,2290562608,1527415
1003550763,514774539,1200741
361436449,1179260683,1856441
599100545,283939813,1533051
1959958631,2989332648,873993
1335742927,1947699577,1422848
1031329445,418982993,1090158
2847499434,3483395272,1645811
2254393195,2711790881,1203257
2726833429,2458847096,872084
3538685448,2935857036,436027
1753710469,666003639,873218
2954700896,122709055,1632994
2418896396,2318001894,983956
1649102529,1032074949,1858802
150232787,1557288544,1747306
2610828834,448081488,1093061
3622513254,1821898721,1208494
1489665156,3359240676,985407
1193545243,1898449857,1424718
3517136112,2698463055,1526558
3191119426,1220238720,980013
2298686809,883323876,1639613
1581001799,2313026541,870019
1292344513,1755347199,1312228
793188675,225682514,1637253
1200622076,3170795968,1743997
2930174052,3013894175,1093359
3284231232,3120261913,544284
1647740522,93662243,1961641
1669717381,2045635363,763911
99888481,3563579874,1313105
1359337083,18684584,654571
3576183426,2557255035,1643035
1200906593,736265893,653438
315528196,1954162535,1530195
2019529599,2753001163,1312025
2421647884,1533645624,871869
2637166337,2916165237,1311116
81991704,3076316195,1637905
47907286,777380709,1963996
1760677105,1919656545,2395111
1083424523,2382611344,2180725
1529756379,1398460663,1854691
2779408545,3342422413,1853536
1396253429,3586701393,1424187
1199617147,3679484393,874937
1702414268,3380747062,2079886
737278096,1180363221,655422
10987361,3164445543,1201289
2186951543,1997195439,2294261
2719122098,189772822,1647714
3564469090,2489642848,1640055
1533820942,3509275345,985565
3055795073,3381077694,983141
1693987522,1764051415,1746611
1944919911,1564339411,1639385
3143610002,3608548228,1636615
528614399,1942997066,656344
1407327175,785965346,1200570
1525730649,3198756745,1745466
2801682210,3539881095,764118
1786751151,2897672419,981664
490115110,2203407213,1742617
2392652150,449767670,1742083
542171987,2797291456,763426
3524179056,3426977321,870098
176983633,543632253,1965819
3533689544,215342132,1966700
2899751931,1732601594,1203076
1917073029,3398399223,1314513
744046846,3356149553,1200963
2865351218,2999221998,1524971
2659375027,2853594322,1308151
3442120002,38192037,1526666
2070277318,2980864020,1311713
1461096684,3314211354,1530037
639011957,92579294,1968761
2743573573,2414951878,1857900
539472997,3280556427,1199870
1034852741,301338897,1308756
1552563677,1112562386,982572
2918596279,732123829,1641614
387732901,2580669928,1529104
2772341269,378586738,1969629
319554148,3572084759,1527202
109194597,1321138847,1526591
2338946438,773114968,1309008
1492784627,2196907364,1418534
229626693,2370297925,1314822
2575076110,2970629810,1315366
3274001852,3206937075,1746606
1165207945,1598305030,876022
1709608625,2040798095,1199457
593303656,2261574009,1743243
560016104,905547768,1632351
1059618859,2691857348,1630664
1469141662,1140041925,1090919
3545418434,2319785059,1309545
2760494304,1082760521,1963495
908014035,765189982,1531993
1346071170,218393142,1852240
3576422878,2164851130,1736552
3625834194,668957237,1196838
3365326691,3062967862,762259
1518168954,1018437900,1856439
3277303554,2746916530,1635961
1977954576,1738978014,978758
586903379,2391796008,1522974
1538736849,2383734344,1087438
2602742822,2933549873,1956270
2976908229,194178029,1520831
2149264454,1040817348,1305531
476249714,3244166095,1630336
3353276740,3675316317,1086006
2426810662,1778876447,1195709
3214454018,3207209102,1525809
2506556318,39202738,1524529
157382917,2865000653,1199954
2209923583,572122808,1631179
2860634731,3442082296,978761
1136482119,3222697423,1524166
3106751004,436941648,1302320
2680722558,1366403622,2396870
1981584364,2982674869,1413371
80906724,259614449,1522741
3248235407,221354657,1630092
2193010806,602295270,1297139
650647985,1306626416,2175504
3357192416,3469004090,871293
532075633,3241541538,1746042
470952613,3356855402,1846421
94146596,2580191493,1083486
1656425858,42563423,1849674
2577635403,2509846667,1851866
252839853,2736058233,1635927
3677652842,2668306121,1198373
3453075670,3107517843,1305450
2084969075,1778294862,1416544
930343281,2466037908,980397
3196028659,655746120,1628383
825551267,1510568755,1202913
427930558,3634068437,1858201
2304786983,146519724,1093411
3132866374,408320161,1742545
2460670717,881639179,1307763
2378954747,2453747851,1308959
1456689908,556734737,1742327
664093167,3554751738,1634689
2535841849,315315938,1308389
2166166396,1559787026,1956706
335994975,1231109827,1302631
2416372177,873248392,1300140
3376608963,2916853464,2073373
948902638,1342152582,1850146
2802398008,3012563436,1636265
1941734094,1260179052,980220
3663943450,1885708416,655020
2750777043,982016772,652415
2284612987,1469953233,1200943
2733111233,2123494494,1527691
621851932,1465342546,1407290
3100407125,813401204,1083727
2192413140,2045156148,1416500
981581472,2889962309,1852829
2124852781,1375583233,2083725
2665139508,399719844,1752321
3486967281,2817579535,1201889
602714991,1645406339,1420650
2893380307,2785760872,1420231
666833981,1991943575,871882
2079246554,3515239478,1088038
1659751449,3606151014,1742267
536899828,2725637591,979296
3204096256,13704054,1743592
1597396279,1137607049,1964289
3649678286,3479735564,1523094
3321224413,2203563122,1310447
591495683,3216837206,1632447
2713957479,2799945662,1198176
2731857203,2001315882,1746000
436233471,1182217627,2181766
2308375895,2303971699,1529539
1279618880,3445846728,1530059
2705135170,618400391,1634276
3108428597,3339600272,1962006
1307607421,3640751364,1750171
670423431,265216470,1196778
720740547,3146575840,1745962
735610708,3043813359,1306757
1371974219,1162165490,1962827
1353498419,2445495074,2075402
395495518,865222355,1205412
920840620,3450748308,1968083
1305656708,2292617074,1201491
1054423681,3258648053,1206022
3555235641,2537995523,1096165
1489893595,2264919156,876491
584370824,151163882,1201030
3557366678,1027467353,1963259
1060832254,892384164,1641562
1846075018,2413677465,1632937
3309245166,666827951,985106
685943410,816348834,1529897
1095254164,3680911172,1637361
2968959478,1534436236,1861113
2281058500,3308362304,1198894
2739578180,556945136,1535988
105724689,44878672,1200044
3168219738,858126121,1636707
3208979329,1199316017,1308908
3631062444,1531801561,1198364
3559566593,2148168758,982705
1139933564,3144007780,1416206
3662112119,2183961773,1854390
471643007,2068061486,1201318
659882444,3352376243,980972
231812227,76214772,1527773
2415742707,1481517020,1310382
973419755,3541155722,1310576
1388237598,1352439288,1860335
2199944149,2394170308,981154
1082579503,2301949004,1094081
1000876926,315210765,1093716
2030233848,2839680463,1527464
698925538,3263659570,1203510
1304527613,2136147390,1861536
3702078276,3298244022,984429
594610474,2688868991,1852963
3440120242,570820492,979908
2759445482,3359728520,1417917
926911307,1590159983,1632606
2426701357,2976048231,1309739
279512907,1788411386,1747099
3100325453,3526538854,1746410
3316031852,1425728869,1532130
2154547598,1065519610,1529096
2752443172,3649389467,1423299
1957176395,1469745189,877032
2445266758,3609038013,1418548
940302608,3055375338,1752671
3086747069,1595878896,870768
2144897784,1093162832,650275
173876759,67449461,1524764
47412060,2181843328,1199871
542970105,3502582577,1851625
3238820830,3334510213,985090
1403558977,1262162502,1639506
3554950488,3160907520,545793
1269079314,2240375620,1742784
595757167,3442003912,1532195
70509212,2911687659,1420027
3426418858,205299639,1527682
1922158071,866482332,1639415
645160421,3601661011,1639783
1899744414,1245394742,1961982
2369952807,2810076866,1748033
3500754580,693572942,1205743
2064325082,1726578567,871489
1336441422,2393159630,1310487
177586340,3139120650,1197261
721652387,1090139950,1314407
3459305406,253468293,1636219
3588754585,942089996,1744289
3607511741,2972320790,1639544
369800755,3080003981,1637680
719459883,661043917,2070957
2645084014,2238982394,1636016
2331340055,3338964420,981466
3681022447,2433561671,1415087
1865566047,3614527458,1200412
3449821110,2879638133,1203076
788398963,2916837632,983037
2754053958,3603990858,1633748
1969072242,2105370050,1960169
1436746948,1437753783,1750867
1754778905,438724536,2073436
1375357371,2845420273,1419690
708398343,1118287101,871888
2599036167,949155480,1420564
2438783884,1019112547,1751530
2388013268,3185507298,1529699
1826209487,2311861857,1310608
1877051266,798060159,1526673
1895261321,1579976268,1309596
2897615120,3340562708,1854115
842151107,2507417207,1203449
2804173272,3670812895,1529409
3104497752,3504855253,1417450
2003924456,27636307,1527948
168249248,1827017111,1306140
3364287075,2171480124,1529871
1050630235,3415930368,1087525
1860883915,2477332349,1417856
1329125987,1291697860,1637997
3212146506,805392029,1861433
867812919,1723302217,1311368
2104512894,1763911357,1636429
2078833552,827960430,1744486
3292620808,710655635,1639251
2109885270,1526884774,871664
2697969613,2433540702,1851178
3244362596,1282704802,654404
27357096,2812644363,1633682
2543368928,2876675214,1852354
1505346991,1431912624,1200415
1890130467,2408706194,983460
1657393805,2169429390,2176957
2476466939,2231463980,1312065
3601962817,2181480707,983086
3339841346,1538502811,1201341
3528257989,166953251,1195402
1768559269,543521223,1635891
474064768,671786151,1635030
2043818834,3074950679,1089990
15626590,3154141965,1092116
3002446623,1103830841,1527384
3260326698,725888963,1853653
1166401549,3432019561,874062
1313483539,1521799323,1849634
984105191,521321830,1527823
380076674,1287070169,875069
770448772,1379940559,1418140
2674466887,3542546540,1314823
1929566808,2379053332,1313912
2950309232,2009540328,874660
133311561,609298764,877002
2930128365,2553165043,1312909
3331519270,2516554372,1535120
2980869582,1463481201,1967391
1886372098,2351446167,1640003
540258990,3334214655,1422713
1843139835,2687613723,1089401
3663298791,1353362831,1200264
1193835236,267943691,763773
449431105,1690593918,1090151
3223844264,1635899506,1312082
2637863131,58458037,1850969
2679389731,50788734,1856970
2698779097,3417334658,1414029
1109219821,3681463673,1413580
385865779,1718563589,987169
2694711609,3314798098,1308566
1649945602,1528550729,1310080
2920149816,21541692,1640748
3217604347,2473558730,1636835
528078665,398492839,1321231
1517340263,2104355703,1639912
726935603,2101672133,1636852
3387101415,932659438,1421439
2808469652,308144771,1747751
3353810861,1322910102,436825
637304363,423513944,1529352
383588874,3181805508,2066621
1149178638,1827004052,1420046
1301170503,1910451404,1529106
2536760352,2849787661,1312972
61004507,3525920848,1201246
1102687077,813557546,1635427
127012819,2289074470,1313871
3655025891,1437096779,1754980
855767720,2747627021,1202715
1776412456,2076719229,1091101
2803556425,1941734810,1638285
3228244336,2939317781,1418452
2493283594,571248677,1743628
548541786,1227708192,1088860
984415217,2412384259,1312382
1862596475,3657386893,1416719
1942920264,1539683934,1199985
2206694516,2227290046,1857773
899091082,317328097,1090245
2424207280,471629790,1419338
2086777060,2394472420,978979
3659357955,437151450,1855139
2799574141,531096934,1200391
931106445,2029201167,2069055
51010680,1985084841,1198010
3263286853,2792673557,1199169
207220869,1058211395,987174
1183312819,1719279716,1091850
3153982074,2280799736,761275
1853302826,1832322973,1313133
2476817248,1617543395,1749615
3484925426,2535188030,1415307
2913560302,1599238215,977128
1836883377,3497449724,1203285
3668353495,3034775999,1638840
3287099305,240242078,1441944
3691975169,3401745950,1333311
1366394039,1581998874,1205252
2195118342,371330604,1645368
940109120,2367647421,766832
3658851435,3022971287,1638215
3270891501,3133727753,1101856
430245909,1712402799,1417414
1492312859,1482822285,1310654
1554725650,3325150968,1526257
2835484279,2273757668,1852484
1757495713,2170575161,1748894
410206881,2058278198,1091193
1199391904,2855640680,1094532
3073866273,1602001701,1857406
2825241232,1961168503,1415387
3050050635,195840717,982891
1723022158,508518696,1530384
2967402294,635009835,1856834
3584003449,175237441,873540
3704051514,2455178343,978571
3145786186,109081950,1850099
156927462,377040450,2294179
872859984,2567960044,1744700
3307997450,2642240729,871574
883878889,639083166,1962166
1146754028,10631529,870588
3511306103,687912828,1637697
807724547,282634846,1526269
1731041658,2624402139,654625
454584462,635452457,656932
2950703103,1583973611,1528072
1707183623,3032988392,1649537
3612352470,3112255303,1531903
2914609107,3017384801,1203974
3687046711,1314642917,1421430
1102596272,2488337794,1312434
2553158087,3383480132,1092248
2891121335,746132916,1528674
1912254593,348609026,654253
2260420154,1090991888,543879
3383485627,652012694,1201793
2297974450,2276506681,1742475
698570950,1339907062,1854055
1933139153,1937277592,1417575
3687120371,215222140,1523806
3662135257,3440752239,1205533
233447119,2575569247,1635238
2323539009,481097488,1307923
3423957107,1066385532,1308411
2144167737,2887338842,873662
150698259,286793399,2290919
3170821126,292392020,1311731
3157162576,1841076879,1642703
2744327579,822275279,1746482
1185875908,1470042911,1419048
1742199751,749659758,1089412
601153538,3490090299,763848
1455690979,2385364077,1967467
2209180020,722282876,1201847
3494651394,1391177087,1636063
912370642,2407899950,1314351
1786310994,549739255,1856492
2237655709,1705343725,1201883
1435193305,1109359695,1528281
3691786429,943673383,872615
2413051888,1363066961,1528325
2310034716,1078316733,1094388
1635597487,500204078,1419150
1123996191,1349943089,1749313
3347112926,3160306685,1745753
3235423916,1520008877,2071780
1744878165,1948243315,1202196
2383215358,132200700,984753
2107756521,3368683773,1745260
3463051219,1122278929,1308194
127871181,2703526624,1309294
869274652,2944414052,1532249
310670335,2145032550,1853816
1951371666,1879312022,979993
853084731,2846510605,872799
2782753959,175265936,1416429
1828810413,3394867378,1854703
3647980691,1573533530,1092261
954070448,291256483,1197251
928894783,3625577183,1419414
2111382659,3228099797,1524669
2087906988,2462353610,1423788
482167437,1625620059,1526006
3555385954,3442968304,1417912
1594558358,657707030,1636116
3064552131,521231015,1306735
253938663,3349084461,1853661
2468262928,1982583546,980249
2661397337,3426485370,1311481
2717118675,3500831165,1305444
1152451988,796579801,1200362
128775277,816857453,1526700
2594422107,2103615219,1309743
2836343277,3615458992,1309443
1074692147,2027368314,655283
118185827,955495631,1310984
3366446627,746486979,1418216
3231330094,2583141741,1530984
2686649661,1260119884,1316320
1207176042,3439653204,1639714
2535951170,1757509749,1756002
29959914,2717292603,1527991
396080640,399519973,1854510
2386714223,2483009141,983112
3419108727,38300145,1526779
248786590,859366567,1640200
519192468,1109808091,2074614
3646365772,2591629278,1638470
1073146245,2930859537,984498
2829918749,1056588297,1201458
1840992529,816117872,1638310
2295278902,3668668212,1201478
